FECHA	HORA	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	SO2	CO	NO	NO2
		�g/m�	�g/m�	m/s	grados	�C	% H.R.	�g/m�	mg/m�	�g/m�	�g/m�
02/04/2015	18	9	84	0.7	73	15.3	71	4	0.3	2	8
02/04/2015	19	6	65	0.1	252	13.6	81	3	0.4	2	4
02/04/2015	20	6	54	0.1	275	12.3	87	3	0.5	2	4
02/04/2015	21	6	49	0.1	246	11.5	89	3	0.5	2	4
02/04/2015	22	6	45	0.1	241	10.9	91	3	0.5	2	4
02/04/2015	23	6	44	0.2	259	10.2	91	3	0.5	2	4
03/04/2015	00	6	40	0.1	247	9.5	89	3	0.4	2	4
03/04/2015	01	6	36	0.1	254	8.8	84	3	0.3	2	4
03/04/2015	02	6	33	0.1	266	8.3	79	3	0.2	2	4
03/04/2015	03	6	32	0.2	263	8	74	3	0.2	2	4
03/04/2015	04	6	32	0.1	258	7.6	72	3	0.2	2	4
03/04/2015	05	6	33	0.1	254	7.2	72	4	0.1	2	4
03/04/2015	06	6	35	0.2	246	6.9	72	4	0.1	2	4
03/04/2015	07	6	33	0.1	241	10.3	59	4	0.1	2	4
03/04/2015	08	6	33	0.1	44	12.7	50	3	0.1	2	4
03/04/2015	09	7	36	0.1	69	15.5	44	3	0.1	2	5
03/04/2015	10	8	42	0.1	53	18.3	34	3	0.1	2	5
03/04/2015	11	11	57	1.2	111	19.7	32	3	0.1	4	5
03/04/2015	12	21	61	0.5	81	20.5	40	5	0.1	5	13
03/04/2015	13	18	79	0.9	82	20.3	47	4	0.1	3	13
03/04/2015	14	17	88	1.5	100	19.9	53	3	0.1	3	12
03/04/2015	15	19	94	2.5	107	18.3	59	3	0.1	4	12
03/04/2015	16	16	87	1.1	109	17.7	63	3	0.1	5	9
03/04/2015	17	12	85	1	96	16.6	68	3	0.2	2	11
03/04/2015	18	10	77	0.5	84	15.4	75	3	0.2	2	10
03/04/2015	19	16	54	0.1	355	14.1	82	3	0.4	2	15
03/04/2015	20	12	46	0.1	317	12.9	87	4	0.4	2	12
03/04/2015	21	8	40	0.1	294	12.1	90	3	0.3	2	7
03/04/2015	22	6	39	0.1	223	11.7	89	3	0.3	2	4
03/04/2015	23	6	39	0.1	227	11.3	89	4	0.3	2	4
04/04/2015	00	6	38	0.1	246	10.9	90	3	0.3	2	4
04/04/2015	01	6	34	0.1	254	10.8	90	3	0.3	2	4
04/04/2015	02	6	29	0.1	258	10.6	90	5	0.3	2	4
04/04/2015	03	6	28	0.1	258	10.4	89	3	0.3	2	4
04/04/2015	04	6	28	0.1	251	10.2	86	3	0.2	2	4
04/04/2015	05	6	27	0.1	254	10	84	3	0.1	2	4
04/04/2015	06	6	22	0.1	265	9.5	85	3	0.1	2	4
04/04/2015	07	6	21	0.1	114	10.1	82	3	0.1	2	4
04/04/2015	08	8	24	0.1	121	12.9	67	3	0.1	3	4
04/04/2015	09	7	38	0.5	109	15.3	52	3	0.1	3	4
04/04/2015	10	11	47	1.4	109	16.3	56	3	0.1	3	7
04/04/2015	11	10	60	1.4	115	17	59	3	0.1	2	7
04/04/2015	12	9	78	1.8	111	16.5	63	3	0.1	3	6
04/04/2015	13	9	84	1.8	112	15.9	62	3	0.1	2	5
04/04/2015	14	9	82	1.2	117	15.8	61	3	0.1	4	4
04/04/2015	15	10	81	1.7	107	16.8	57	3	0.1	4	4
04/04/2015	16	9	82	1.4	113	16.6	60	3	0.1	4	5
04/04/2015	17	6	80	1.9	109	14.9	67	3	0.2	2	4
04/04/2015	18	7	69	0.3	115	13.8	73	3	0.3	2	4
04/04/2015	19	7	59	0.2	93	12.4	79	3	0.3	2	5
04/04/2015	20	7	49	0.1	204	11.1	85	3	0.3	2	4
04/04/2015	21	6	44	0.1	243	10	90	3	0.3	2	4
04/04/2015	22	6	41	0.2	259	9.4	92	3	0.2	2	4
04/04/2015	23	6	33	0.1	248	8.8	94	3	0.2	2	4
05/04/2015	00	6	30	0.1	262	8.2	96	3	0.2	2	4
05/04/2015	01	6	24	0.1	226	7.6	98	3	0.2	2	4
05/04/2015	02	6	24	0.2	234	7.3	97	3	0.1	2	4
05/04/2015	03	6	22	0.1	240	6.7	97	3	0.1	2	4
05/04/2015	04	6	25	0.1	226	6.2	96	3	0.1	2	4
05/04/2015	05	6	24	0.1	229	5.9	96	4	0.1	2	4
05/04/2015	06	6	23	0.1	234	5.9	95	4	0.1	2	4
05/04/2015	07	7	27	0.1	25	9.5	75	3	0.2	2	4
05/04/2015	08	8	32	0.1	63	11.7	65	3	0.1	2	5
05/04/2015	09	11	46	0.3	112	14.7	53	3	0.1	3	6
05/04/2015	10	9	67	0.8	115	16.2	46	4	0.1	3	5
05/04/2015	11	7	70	1.2	86	17.5	43	3	0.1	2	5
05/04/2015	12	16	73	1.9	116	17.8	47	4	0.1	5	9
05/04/2015	13	17	76	2.3	111	17.6	52	3	0.1	5	9
05/04/2015	14	14	85	2.8	105	17.3	58	3	0.1	4	8
05/04/2015	15	15	90	2.6	107	17.3	58	3	0.1	5	8
05/04/2015	16	13	85	1.4	113	16.7	58	4	0.1	4	7
05/04/2015	17	7	77	1.7	104	14.3	72	3	0.2	2	4
05/04/2015	18	7	79	2	109	12.8	79	3	0.4	3	4
05/04/2015	19	6	73	0.8	115	12.1	82	4	0.6	2	4
05/04/2015	20	6	59	0.1	98	12	84	3	0.5	2	4
05/04/2015	21	6	59	0.4	112	11.7	87	3	0.5	2	4
05/04/2015	22	6	66	0.7	131	11.1	87	5	0.5	2	4
05/04/2015	23	6	74	0.5	136	10.9	84	4	0.4	2	4
06/04/2015	00	6	68	0.1	138	10.9	85	5	0.4	2	4
06/04/2015	01	6	54	0.1	64	10.8	87	6	0.3	2	4
06/04/2015	02	6	57	0.1	176	10.2	93	4	0.3	2	4
06/04/2015	03	6	46	0.1	61	9.7		4	0.4	2	4
06/04/2015	04	6	40	0.1	213	9.7		5	0.3	2	4
06/04/2015	05	6	34	0.1	193	9.7		4	0.2	2	4
06/04/2015	06	6	27	0.1	264	9.7		3	0.2	2	4
06/04/2015	07	6	30	0.1	140	9.9		4	0.2	3	4
06/04/2015	08	6	35	0.1	71	10.5	99	4	0.2	3	4
06/04/2015	09	6	49	0.3	115	11.4	92	4	0.2	2	4
06/04/2015	10	6	75	1.1	152	11.2	84	3	0.2	2	4
06/04/2015	11	6	75	0.8	120	12.3	74	3	0.2	2	4
06/04/2015	12	7	80	1.2	134	13.3	69	3	0.2	3	4
06/04/2015	13	6	86	1.3	138	13.5	67	3	0.2	2	4
06/04/2015	14	6	88	1.1	112	13.6	66	3	0.2	2	4
06/04/2015	15	7	86	0.7	89	13.6	66	3	0.2	3	4
06/04/2015	16	6	85	1.1	113	12.8	72	3	0.2	2	4
06/04/2015	17	7	81	1.1	109	11.7	83	3	0.2	2	5
06/04/2015	18	7	80	0.7	113	11	85	3	0.2	2	5
06/04/2015	19	7	79	0.5	112	10.7	86	3	0.2	2	5
06/04/2015	20	10	77	0.6	104	10.5	86	3	0.3	2	8
06/04/2015	21	8	70	0.3	94	10.4	87	3	0.3	2	7
06/04/2015	22	8	62	0.1	65	10.3	87	3	0.3	2	6
06/04/2015	23	6	59	0.1	313	10.1	87	3	0.2	2	4
07/04/2015	00	6	60	0.1	213	9.8	89	3	0.2	2	4
07/04/2015	01	6	46	0.1	181	9.4	91	3	0.2	2	4
07/04/2015	02	6	45	0.1	220	8.2	95	4	0.2	2	4
07/04/2015	03	6	35	0.1	237	7.1	97	3	0.1	2	4
07/04/2015	04	6	29	0.1	227	6.5	98	3	0.1	2	4
07/04/2015	05	6	23	0.1	211	5.8	100	3	0.1	2	4
07/04/2015	06			0.1	252	5.2	100				
07/04/2015	07	6	18	0.1	199	6.4	93	3	0.2	2	4
07/04/2015	08	6	24	0.1	61	9.6	76	3	0.2	2	4
07/04/2015	09	6	37	0.2	77	12.2	65	3	0.1	2	4
07/04/2015	10	6	78	1.3	138	13.6	51	3	0.1	2	4
07/04/2015	11	6	89	1.9	135	13.8	53	3	0.1	2	4
07/04/2015	12	6	94	1.5	131	12.8	62	3	0.1	2	4
07/04/2015	13	6	102	2	136	12.8	62	3	0.1	2	4
07/04/2015	14	6	103	1.1	138	12.1	62	3	0.1	2	4
07/04/2015	15	6	104	1.6	120	12.4	60	3	0.1	2	4
07/04/2015	16	6	104	1.3	126	12.7	55	3	0.1	2	4
07/04/2015	17	6	108	1.8	145	12.3	56	3	0.1	2	4
07/04/2015	18	6	107	1.8	134	11.6	56	3	0.1	2	4
07/04/2015	19	6	100	1.2	132	10.3	74	3	0.1	2	4
07/04/2015	20	6	95	0.7	147	9.5	80	3	0.1	2	4
07/04/2015	21	6	76	0.2	15	8.8	82	3	0.1	2	4
07/04/2015	22	6	62	0.1	254	7.9	87	3	0.1	2	4
07/04/2015	23	6	52	0.1	257	7.7	89	3	0.1	2	4
08/04/2015	00	6	53	0.1	268	7.5	88	3	0.1	2	4
08/04/2015	01	6	50	0.1	261	7.3	89	3	0.1	2	4
08/04/2015	02	6	47	0.1	265	6.5	92	4	0.1	2	4
08/04/2015	03	6	43	0.1	248	6	95	4	0.1	2	4
08/04/2015	04	6	39	0.1	250	5.3	97	3	0.1	2	4
08/04/2015	05	6	31	0.1	247	4.9	98	3	0.1	2	4
08/04/2015	06	6	27	0.1	251	4.7	99	3	0.2	2	4
08/04/2015	07	6	28	0.1	38	7.8	82	3	0.1	2	4
08/04/2015	08	6	37	0.1	39	9.9	73	4	0.1	2	4
08/04/2015	09	6	61	0.2	53	12.4	62	3	0.1	2	5
08/04/2015	10	6	93	1.1	92	13.4	47	3	0.1	2	6
08/04/2015	11	8	101	1.4	111	14.1	46	3	0.1	2	7
08/04/2015	12	8	104	1.6	105	14.9	44	4	0.1	2	6
08/04/2015	13	9	107	1.8	101	15.5	40	5	0.1	2	7
08/04/2015	14	9	111	2.2	108	15.2	41	6	0.1	2	7
08/04/2015	15	10	111	1.8	110	14.8	45	8	0.1	2	8
08/04/2015	16	9	111	1.8	115	13.6	51	7	0.1	2	7
08/04/2015	17	6	112	1.5	134	12	60	4	0.2	2	4
08/04/2015	18	6	107	1	133	11.1	67	4	0.2	2	4
08/04/2015	19	6	96	0.5	126	10.3	74	6	0.3	2	4
08/04/2015	20	6	73	0.1	256	8.8	82	6	0.2	2	4
08/04/2015	21	6	67	0.1	242	8	86	7	0.2	2	4
08/04/2015	22	6	60	0.1	195	7.4	88	6	0.2	2	4
08/04/2015	23	6	56	0.1	219	6.9	90	4	0.2	2	4
09/04/2015	00	6	48	0.1	192	7.1	89	4	0.2	2	4
09/04/2015	01	6	47	0.1	239	7.1	89	6	0.2	2	4
09/04/2015	02	6	42	0.1	255	6.9	90	5	0.3	2	4
09/04/2015	03	6	40	0.1	241	6.7	92	6	0.2	2	4
09/04/2015	04	6	35	0.1	239	6.5	94	9	0.2	2	4
09/04/2015	05	6	30	0.1	249	6.6	93	9	0.2	2	4
09/04/2015	06	6	28	0.1	225	6.6	91	9	0.3	2	4
09/04/2015	07	6	30	0.1	147	8	86	9	0.6	2	4
09/04/2015	08	6	36	0.1	72	10.9	73	7	0.1	2	4
09/04/2015	09	6	65	0.4	134	11.7	68	11	0.1	2	4
09/04/2015	10	6	87	0.9	111	13.1	62	10	0.1	2	4
09/04/2015	11	6	94	0.8	98	14.5	53	11	0.1	2	4
09/04/2015	12	6	99	1.6	112	15.1	48	15	0.1	2	4
09/04/2015	13	6	99	1.9	103	16	45	16	0.1	2	5
09/04/2015	14	11	97	1.1	119	15.2	50	17	0.1	2	9
09/04/2015	15	9	108	1.4	123	15.1	51	13	0.1	2	6
09/04/2015	16	9	107	1.2	105	13.6	62	9	0.1	2	6
09/04/2015	17	10	105	1.1	104	12.7	67	11	0.1	2	8
09/04/2015	18	11	104	0.7	107	11.8	70	10	0.1	2	9
09/04/2015	19	11	93	0.2	127	10.8	78	10	0.1	2	10
09/04/2015	20	9	70	0.1	226	10.1	83	9	0.2	2	9
09/04/2015	21	7	67	0.2	232	9.4	85	7	0.2	2	6
09/04/2015	22	6	54	0.2	249	8.2	91	5	0.1	2	5
09/04/2015	23	6	46	0.1	204	7.2	94	4	0.1	2	4
10/04/2015	00	6	39	0.1	230	6.6	96	5	0.1	2	4
10/04/2015	01	6	33	0.1	248	6.4	97	4	0.2	2	5
10/04/2015	02	6	29	0.1	230	6.5	96	4	0.2	2	5
10/04/2015	03	6	26	0.1	244	6.2	97	3	0.2	2	4
10/04/2015	04	6	22	0.1	237	5.7	98	3	0.2	2	4
10/04/2015	05	6	22	0.1	231	5.2	99	3	0.1	2	4
10/04/2015	06	6	22	0.1	261	4.8	99	3	0.2	2	4
10/04/2015	07	6	25	0.1	106	6.9	89	3	0.2	2	4
10/04/2015	08	6	30	0.1	81	9.7	75	3	0.1	2	4
10/04/2015	09	6	42	0.2	62	12	67	3	0.1	2	4
10/04/2015	10	6	80	0.4	101	14.3	52	3	0.1	2	4
10/04/2015	11	6	90	1	113	15.7	48	3	0.1	2	4
10/04/2015	12	6	93	1.4	113	16.7	49	3	0.1	2	4
10/04/2015	13	6	99	1.2	101	17.5	48	3	0.1	2	5
10/04/2015	14	8	108	1.5	112	17.2	52	3	0.1	2	7
10/04/2015	15	8	115	2.2	112	16.6	53	3	0.1	2	5
10/04/2015	16	6	113	1.6	110	16	54	3	0.1	2	4
10/04/2015	17	6	110	2.2	105	14.4	57	3	0.1	2	6
10/04/2015	18	6	106	1.2	128	13.3	60	3	0.1	2	5
10/04/2015	19	6	87	0.2	142	12.2	66	3	0.1	2	5
10/04/2015	20	6	73	0.1	218	10.9	72	3	0.1	2	5
10/04/2015	21	6	64	0.1	244	9.8	77	3	0.1	2	4
10/04/2015	22	6	62	0.1	223	9.1	80	3	0.1	2	4
10/04/2015	23	6	58	0.1	232	8.5	83	3	0.1	2	4
11/04/2015	00	6	52	0.1	241	8.2	84	3	0.1	2	4
11/04/2015	01	6	49	0.2	242	7.9	86	3	0.1	2	4
11/04/2015	02	6	49	0.1	243	7.8	87	3	0.1	2	4
11/04/2015	03	6	46	0.1	249	7.7	88	3	0.1	2	4
11/04/2015	04	6	41	0.1	250	7.3	90	3	0.1	2	4
11/04/2015	05	6	35	0.2	263	6.8	93	3	0.1	2	4
11/04/2015	06	6	33	0.1	249	6.7	93	3	0.1	2	4
11/04/2015	07	6	35	0.2	179	8.4	85	4	0.1	2	4
11/04/2015	08	6	32	0.1	62	11.2	74	4	0.1	2	4
11/04/2015	09	6	37	0.1	121	13	68	4	0.1	2	4
11/04/2015	10	6	40	0.1	107	14.8	63	5	0.1	2	4
11/04/2015	11	6	54	0.6	102	15.4	63	3	0.1	2	4
11/04/2015	12	10	82	1.4	130	14.2	71	6	0.1	3	5
11/04/2015	13	9	91	1.8	114	13.1	84	5	0.2	3	5
11/04/2015	14	6	92	0.9	114	13.1	86	3	0.2	2	4
11/04/2015	15	6	84	0.1	107	13.1	84	3	0.2	2	4
11/04/2015	16	6	80	0.1	142	13.8	81	3	0.2	2	4
11/04/2015	17	6	74	0.4	89	14.6	78	5	0.2	2	4
11/04/2015	18	7	74	0.4	114	13.8	84	4	0.2	2	4
11/04/2015	19	8	86	0.3	116	12.3	91	3	0.2	3	4
11/04/2015	20	6	75	0.1	278	11.6	95	6	0.2	2	4
11/04/2015	21	6	63	0.1	270	11.2	97	8	0.1	2	4
11/04/2015	22	6	58	0.1	222	11.1	97	8	0.2	2	4
11/04/2015	23	6	39	0.1	249	10.9	96	8	0.2	2	4
12/04/2015	00	6	38	0.2	228	10.7	95	8	0.2	2	4
12/04/2015	01	6	35	0.1	222	10.4	95	9	0.2	2	4
12/04/2015	02	6	33	0.1	238	10.1	95	7	0.1	2	4
12/04/2015	03	6	28	0.1	243	9.7	95	4	0.1	2	4
12/04/2015	04	6	33	0.1	247	9.2	94	3	0.1	2	4
12/04/2015	05	6	36	0.1	252	8.6	92	4	0.1	2	4
12/04/2015	06	6	33	0.1	244	8.4	91	4	0.1	2	4
12/04/2015	07	6	34	0.1	201	9.3	86	4	0.1	2	4
12/04/2015	08	6	34	0.1	94	11.6	76	5	0.1	2	4
12/04/2015	09	6	44	0.1	46	14.5	63	5	0.1	2	4
12/04/2015	10	6	74	0.3	71	15.2	54	4	0.1	2	4
12/04/2015	11	6	97	1.6	137	16.6	49	4	0.1	2	4
12/04/2015	12	7	112	2.1	161	16.8	44	4	0.1	2	4
12/04/2015	13	7	116	2.1	144	18.1	39	7	0.1	3	4
12/04/2015	14	8	120	2.3	150	18.1	38	7	0.1	3	4
12/04/2015	15	7	120	2.1	151	17.8	41	7	0.1	3	4
12/04/2015	16	9	119	1.6	145	17.1	45	6	0.1	4	4
12/04/2015	17	6	117	1.8	146	15.9	50	5	0.1	2	5
12/04/2015	18	6	115	1.2	160	15	49	4	0.2	2	4
12/04/2015	19	6	106	0.7	175	13.8	49	3	0.2	2	4
12/04/2015	20	6	85	0.1	195	12.3	57	3	0.1	2	4
12/04/2015	21	6	72	0.1	222	10.6	66	4	0.1	2	4
12/04/2015	22	6	70	0.1	219	9.6	69	3	0.1	2	4
12/04/2015	23	6	64	0.1	246	8.7	73	3	0.1	2	4
13/04/2015	00	6	63	0.1	236	8.4	75	3	0.1	2	4
13/04/2015	01	6	61	0.2	240	8	77	3	0.1	2	4
13/04/2015	02	6	57	0.1	245	7.6	79	3	0.1	2	4
13/04/2015	03	6	58	0.2	256	7.4	80	5	0.1	2	4
13/04/2015	04	6	56	0.2	261	7	82	3	0.1	2	4
13/04/2015	05	6	50	0.1	247	6.6	85	3	0.1	2	4
13/04/2015	06	6	48	0.1	250	6.4	86	4	0.2	2	4
13/04/2015	07	6	50	0.1	175	8.7	75	5	0.2	2	4
13/04/2015	08	6	49	0.1	131	10.7	69	5	0.1	2	4
13/04/2015	09	6	58	0.1	65	14.2	54	5	0.1	2	4
13/04/2015	10	7	78	0.5	93	16.8	43	3	0.1	2	5
13/04/2015	11	8	121	1.7	149	18.1	38	3	0.1	2	7
13/04/2015	12	11	121	1.9	127	19	35	3	0.1	2	9
13/04/2015	13	11	112	1.8	106	19.5	32	3	0.1	2	10
13/04/2015	14	9	120	1.4	107	19.8	33	3	0.1	2	8
13/04/2015	15	12	125	1.4	99	20	32	3	0.1	2	9
13/04/2015	16	13	123	1.8	107	19.1	34	5	0.1	2	9
13/04/2015	17	6	118	0.6	133	17.5	39	5	0.1	2	4
13/04/2015	18	9	98	0.1	260	15.8	48	4	0.1	2	9
13/04/2015	19	17	77	0.1	290	14.5	55	4	0.1	2	16
13/04/2015	20	13	68	0.1	286	12.6	64	4	0.2	2	13
13/04/2015	21	7	69	0.2	233	11.4	67	4	0.2	2	6
13/04/2015	22	6	67	0.1	233	10.4	71	4	0.2	2	4
13/04/2015	23	6	65	0.1	263	9.7	73	4	0.2	2	4
14/04/2015	00	6	61	0.1	256	9.1	76	4	0.1	2	4
14/04/2015	01	6	57	0.1	252	8.5	79	3	0.1	2	4
14/04/2015	02	6	56	0.1	270	8.2	79	4	0.1	2	4
14/04/2015	03	6	52	0.1	239	7.7	81	12	0.1	2	4
14/04/2015	04	6	48	0.1	228	7.3	82	8	0.1	2	4
14/04/2015	05	6	49	0.1	238	7	83	10	0.1	2	4
14/04/2015	06	6	46	0.1	269	6.7	84	9	0.1	2	4
14/04/2015	07	6	45	0.1	154	9.4	71	10	0.1	2	4
14/04/2015	08	6	48	0.1	144	12.6	58	14	0.1	2	4
14/04/2015	09	6	51	0.2	54	15.4	48	10	0.1	2	4
14/04/2015	10	6	66	0.2	93	18.1	38	9	0.1	2	4
14/04/2015	11	6	97	1.4	110	20.2	29	10	0.1	2	4
14/04/2015	12	8	102	1.5	103	21	27	14	0.1	3	4
14/04/2015	13	13	107	1.5	114	21.6	29	14	0.1	5	6
14/04/2015	14	11	117	2.2	112	20.7	32	16	0.1	4	4
14/04/2015	15	11	118	2	111	20	33	13	0.1	5	4
14/04/2015	16	12	110	1.6	113	19	36	15	0.1	5	5
14/04/2015	17	6	104	1.4	104	17.8	42	13	0.1	2	4
14/04/2015	18	6	86	0.1	33	16.6	49	12	0.1	2	4
14/04/2015	19	6	83	0.1	138	15.2	57	10	0.1	2	4
14/04/2015	20	6	66	0.2	244	13.1	67	9	0.1	2	4
14/04/2015	21	6	60	0.1	232	11.7	72	7	0.1	2	4
14/04/2015	22	6	60	0.1	224	10.7	73	7	0.2	2	4
14/04/2015	23	6	63	0.1	244	9.7	75	12	0.2	2	4
15/04/2015	00	6	61	0.1	256	9	76	11	0.2	2	4
15/04/2015	01	6	59	0.1	259	8.4	78	12	0.1	2	4
15/04/2015	02	6	56	0.1	275	7.7	81	8	0.1	2	4
15/04/2015	03	6	54	0.1	253	7.5	81	3	0.1	2	4
15/04/2015	04	6	56	0.3	251	7.7	79	3	0.1	2	4
15/04/2015	05	6	53	0.4	222	7.7	80	3	0.1	2	4
15/04/2015	06	6	52	0.3	238	7.7	79	3	0.1	2	4
15/04/2015	07	6	49	0.2	219	8.3	77	3	0.1	2	4
15/04/2015	08	6	48	0.2	200	9.5	72	3	0.1	2	4
15/04/2015	09	6	45	0.4	215	9.1	82	3	0.1	2	4
15/04/2015	10	6	48	0.1	20	11.8	71	3	0.1	2	4
15/04/2015	11	6	61	0.1	122	14.9	55	3	0.1	2	4
15/04/2015	12	6	84	0.4	86	17	40	3	0.1	2	4
15/04/2015	13	6	101	0.8	119	16.3	39	3	0.1	2	4
15/04/2015	14	6	96	0.2	116	15.5	49	3	0.1	2	4
15/04/2015	15	6	86	0.4	104	13.8	67	3	0.1	2	4
15/04/2015	16	6	87	0.5	193	14.3	63	3	0.2	2	4
15/04/2015	17	6	83	0.1	106	14.6	60	3	0.2	2	4
15/04/2015	18	6	73	0.1	138	13.9	67	3	0.2	2	4
15/04/2015	19	6	79	0.2	171	13.3	70	3	0.2	2	4
15/04/2015	20	6	69	0.1	227	12.2	77	4	0.1	2	4
15/04/2015	21	6	58	0.1	240	11.5	81	3	0.2	2	4
15/04/2015	22	6	53	0.1	247	11.1	83	3	0.2	2	4
15/04/2015	23	6	50	0.2	230	10.8	85	3	0.2	2	4
16/04/2015	00	6	46	0.1	245	10.6	86	3	0.1	2	4
16/04/2015	01	6	44	0.2	253	10.2	88	3	0.1	2	4
16/04/2015	02	6	40	0.1	241	10.4	88	3	0.1	2	4
16/04/2015	03	6	33	0.1	253	10	93	3	0.1	2	4
16/04/2015	04	6	34	0.1	238	9.5	94	3	0.1	2	4
16/04/2015	05	6	30	0.2	241	9.5	95	3	0.1	2	4
16/04/2015	06	6	25	0.1	241	9.2	96	3	0.1	2	4
16/04/2015	07	6	27	0.1	104	12.1	82	3	0.2	2	4
16/04/2015	08	8	36	0.1	81	14	74	6	0.1	2	6
16/04/2015	09	6		0.2	76	15.7	67	7	0.1	2	4
16/04/2015	10	6	72	0.6	96	18.3	56	7	0.1	2	4
16/04/2015	11	6		1.4	115	17.6	63	3	0.1	2	4
16/04/2015	12	7		1.1	86	19.2	52	3	0.1	2	5
16/04/2015	13	10	78	0.1	51	17.6	58	3	0.1	5	4
16/04/2015	14	6	79	0.4	62	20.1	47	3	0.2	3	4
16/04/2015	15	6	96	1.4	214	19.5	40	3	0.1	2	4
16/04/2015	16	6	98	0.7	213	19.6	39	3	0.1	2	4
16/04/2015	17	6	97	0.8	211	17.6	47	3	0.1	2	4
16/04/2015	18	6	91	0.5	228	16.9	52	3	0.1	2	4
16/04/2015	19	7	86	0.3	178	15.3	72	3	0.2	2	6
16/04/2015	20	8	69	0.1	210	13.5	88	3	0.2	2	8
16/04/2015	21	6	55	0.1	274	12.2	92	3	0.2	2	5
16/04/2015	22	6	54	0.1	283	11.7	91	3	0.2	2	4
16/04/2015	23	6	49	0.1	234	11.1	85	3	0.2	2	4
17/04/2015	00	6	48	0.1	250	11.1	83	3	0.1	2	4
17/04/2015	01	6	46	0.1	287	11.5	81	3	0.1	2	4
17/04/2015	02	6	47	0.1	249	11	83	3	0.1	2	4
17/04/2015	03	6	44	0.1	204	10.5	86	3	0.1	2	4
17/04/2015	04	6	39	0.1	276	10.3	87	4	0.2	2	4
17/04/2015	05	6	38	0.1	244	9.8	89	4	0.2	2	4
17/04/2015	06	6	37	0.1	197	9.7	90	8	0.2	2	4
17/04/2015	07	6	40	0.2	178	11.7	79	8	0.2	2	4
17/04/2015	08	6	39	0.1	102	15	66	10	0.2	2	4
17/04/2015	09	6	54	0.3	46	18.2	54	8	0.1	2	4
17/04/2015	10	6	79	0.5	46	20.4	42	7	0.1	2	4
17/04/2015	11	6	88	0.6	65	21.4	34	4	0.1	3	4
17/04/2015	12	6	87	0.5	29	21.4	35	4	0.1	2	4
17/04/2015	13	10	87	1.3	83	21.4	42	5	0.1	2	7
17/04/2015	14	11	93	1.6	119	21.6	43	3	0.1	2	8
17/04/2015	15	8	94	1.4	107	20	47	4	0.1	2	6
17/04/2015	16	7	96	1.3	109	20.1	46	3	0.1	2	6
17/04/2015	17	6	98	2.5	102	17.4	54	3	0.1	2	4
17/04/2015	18	6	92	1	118	16.2	60	3	0.2	2	4
17/04/2015	19	6	84	0.2	139	15.1	65	3	0.2	2	4
17/04/2015	20	6	75	0.2	240	13.6	72	3	0.3	2	4
17/04/2015	21	6	65	0.1	195	12.3	77	4	0.2	2	4
17/04/2015	22	6	62	0.1	221	11.7	79	5	0.3	2	4
17/04/2015	23	6	56	0.1	251	11.1	82	8	0.2	2	4
18/04/2015	00	6	52	0.1	241	10.4	85	7	0.1	2	4
18/04/2015	01	6	46	0.1	260	9.8	88	7	0.1	2	4
18/04/2015	02	6	43	0.1	224	9.2	90	4	0.1	2	4
18/04/2015	03	6	41	0.1	261	9.1	90	3	0.1	3	4
18/04/2015	04	6	37	0.1	248	9	91	3	0.1	2	4
18/04/2015	05	6	34	0.1	239	8.9	92	3	0.1	2	4
18/04/2015	06	6	30	0.1	257	8.8	92	3	0.1	2	4
18/04/2015	07	6	28	0.1	13	9.9	87	3	0.1	2	4
18/04/2015	08	6	34	0.1	112	12.7	75	3	0.1	2	4
18/04/2015	09	7	40	0.2	65	15.6	63	3	0.1	2	4
18/04/2015	10	6	68	0.7	106	17.8	52	4	0.1	2	4
18/04/2015	11	9	87	1.4	107	18.5	52	3	0.1	3	4
18/04/2015	12	6	96	1.6	111	18.7	54	3	0.1	2	4
18/04/2015	13	6	107	1.5	110	19.3	53	3	0.1	2	4
18/04/2015	14	6	109	2	107	18.8	56	3	0.1	2	4
18/04/2015	15	6	108	1.9	107	18.6	59	3	0.1	2	4
18/04/2015	16	6	102	1.6	111	19.2	57	3	0.1	2	4
18/04/2015	17	6	100	1.5	110	17.5	62	4	0.1	2	4
18/04/2015	18	6	101	1.7	106	16	66	3	0.2	2	4
18/04/2015	19	6	107	0.9	104	14.9	75	3	0.2	2	4
18/04/2015	20	6	78	0.2	276	13	91	3	0.3	2	4
18/04/2015	21	6	50	0.2	265	11.7	99	4	0.3	2	4
18/04/2015	22	6	43	0.1	242	11.2	99	3	0.2	2	4
18/04/2015	23	6	36	0.1	246	10.8	99	4	0.2	2	4
19/04/2015	00	6	36	0.2	229	10.4	99	5	0.1	2	4
19/04/2015	01	6	43	0.3	263	10.9	89	3	0.1	2	4
19/04/2015	02	6	56	0.2	268	11.5	71	3	0.1	2	4
19/04/2015	03	6	61	0.3	249	11.2	69	3	0.1	2	4
19/04/2015	04	6	68	0.3	271	10.8	68	3	0.1	2	4
19/04/2015	05	6	71	0.4	260	10.5	69	3	0.1	2	4
19/04/2015	06	6	81	1	243	11.1	65	4	0.1	2	4
19/04/2015	07	6	77	0.3	168	13.9	55	6	0.1	2	4
19/04/2015	08	6	78	0.6	36	14.9	50	4	0.1	2	4
19/04/2015	09	6	83	0.8	80	16.3	45	3	0.1	2	4
