FECHA	HORA	SO2	CO	NO	NO2	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.
		µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	µg/m³	m/s	grados	°C	% H.R.	mb	W/m²	l/m²
30/06/2016	22	4	0.1				38	0.1	272	22.7	92	1009	0	0
30/06/2016	23	4	0.1				29	0.1	249	22.3	93	1009	0	0
01/07/2016	00	4	0.1	2	23	23	21	0.1	286	21.7	94	1009	0	0
01/07/2016	01	4	0.1	2	27	27	15	0.1	247	21.4	95	1009	0	0
01/07/2016	02	4	0.1	3	32	35	11	0.1	245	21.1	96	1009	0	0
01/07/2016	03	4	0.1	3	33	38	9	0.2	235	21.3	97	1009	0	0
01/07/2016	04	4	0.1	4	34	40	10	0.2	229	21.5	97	1009	0	0
01/07/2016	05	5	0.1	4	35	41	11	0.2	234	21.7	97	1009	0	0
01/07/2016	06	5	0.1	8	40	53	12	0.1	232	22.1	96	1009	18	0
01/07/2016	07	6	0.2	6	42	51	27	0.1	221	24.1	90	1010	163	0
01/07/2016	08	3	0.1	2	21	23	61	0.2	216	26	75	1010	278	0
01/07/2016	09	3	0.1	2	14	15	73	0.2	211	27.2	70	1010	547	0
01/07/2016	10	3	0.1				82	0.3	100	29	62	1010	710	0
01/07/2016	11	3	0.1				83	1.4	58	29.4	64	1010	821	0
01/07/2016	12	3	0.1				82	2.2	53	29.7	64	1009	908	0
01/07/2016	13	3	0.1				87	2.6	61	29.9	63	1009	887	0
01/07/2016	14	3	0.1				91	3.1	53	29.7	65	1008	839	0
01/07/2016	15	3	0.1				85	3.2	50	29.6	65	1008	537	0
01/07/2016	16	3	0.1				81	3.4	48	29	68	1007	564	0
01/07/2016	17	3	0.1				68	2.8	54	27.4	70	1007	205	0
01/07/2016	18	3	0.1				64	2.1	51	25.9	77	1008	54	0
01/07/2016	19	3	0.1				60	1.3	16	24.9	82	1009	0	0
01/07/2016	20	3	0.1				56	0.8	25	24.4	85	1008	0	0
01/07/2016	21	3	0.1				54	0.5	20	23.6	89	1009	0	0.2
01/07/2016	22	3	0.1				47	0.3	7	23	94	1010	0	0
01/07/2016	23	3	0.1				46	0.1	290	22.7	96	1010	0	0
02/07/2016	00	3	0.1				28	0.2	242	22.1	96	1010	0	0
02/07/2016	01	3	0.1				24	0.2	235	21.6	97	1009	0	0
02/07/2016	02	3	0.1				21	0.2	236	21.5	98	1009	0	0.2
02/07/2016	03	3	0.1				27	0.3	231	21.3	98	1009	0	0
02/07/2016	04	3	0.1	2	22	22	20	0.1	184	20.9	97	1009	0	0
02/07/2016	05	3	0.1	3	24	26	17	0.1	159	20.6	97	1009	0	0
02/07/2016	06	3	0.1	2	22	22	14	0.1	339	20.7	97	1010	30	0
02/07/2016	07	3	0.2	2	30	32	23	0.1	266	23.2	93	1010	183	0
02/07/2016	08	3	0.1				37	0.1	360	25.5	81	1011	395	0
02/07/2016	09	3	0.1				63	0.5	31	27.3	72	1011	596	0
02/07/2016	10	3	0.1				75	0.9	46	28.7	65	1011	745	0
02/07/2016	11	3	0.1				80	1.2	47	29.5	63	1010	864	0
02/07/2016	12	3	0.1				83	2	53	30.3	62	1010	926	0
02/07/2016	13	3	0.1				85	2.6	56	30.3	63	1010	936	0
02/07/2016	14	3	0.1				90	3.3	57	30.1	60	1009	881	0
02/07/2016	15	3	0.1				90	3.6	51	29.6	63	1009	541	0
02/07/2016	16	3	0.1				95	3.5	49	29.1	63	1009	606	0
02/07/2016	17	3	0.1				93	2.9	52	28.6	65	1009	455	0
02/07/2016	18	3	0.1				88	2.4	49	27.6	69	1009	77	0
02/07/2016	19	3	0.1				78	1.8	46	26.1	74	1010	5	0
02/07/2016	20	3	0.1				71	1.2	39	24.7	85	1010	0	0
02/07/2016	21	3	0.1				64	0.7	34	24	91	1012	0	0
02/07/2016	22	3	0.1	2	10	11	58	0.5	33	23.7	94	1012	0	0
02/07/2016	23	3	0.1	2	12	13	56	0.4	26	23.6	94	1013	0	0
03/07/2016	00	3	0.1	2	13	15	56	0.1	25	23.1	95	1012	0	0
03/07/2016	01	3	0.1	2	14	16	48	0.1	11	22.4	96	1012	0	0
03/07/2016	02	3	0.1	2	18	20	32	0.1	359	22	97	1012	0	0
03/07/2016	03	3	0.1	2	20	24	27	0.1	341	21.7	98	1012	0	0
03/07/2016	04	3	0.1	3	24	28	19	0.1	329	21.5	98	1012	0	0
03/07/2016	05	3	0.1	3	21	24	20	0.1	325	21.4	98	1013	0	0
03/07/2016	06	3	0.1	4	22	28	18	0.1	328	22	97	1013	25	0
03/07/2016	07	3	0.1	4	18	24	44	0.1	4	24.2	92	1013	140	0
03/07/2016	08	3	0.1	2	8	12	69	0.6	44	25.4	81	1014	262	0
03/07/2016	09	3	0.1	2	7	10	74	1.2	48	26.6	74	1014	358	0
03/07/2016	10	3	0.1				76	1.6	52	27.2	70	1014	492	0
03/07/2016	11	3	0.1				77	1.9	54	28	67	1014	794	0
03/07/2016	12	3	0.1				82	2	48	28.8	63	1014	869	0
03/07/2016	13	3	0.1				82	2.2	63	29.1	61	1013	904	0
03/07/2016	14	3	0.1				80	2.5	68	29	59	1013	857	0
03/07/2016	15	3	0.1				82	2.7	64	28.8	59	1012	559	0
03/07/2016	16	3	0.1				79	2.6	65	28.5	58	1011	597	0
03/07/2016	17	3	0.1				81	2.1	63	28.1	61	1011	461	0
03/07/2016	18	3	0.1				80	1.8	63	26.9	67	1010	85	0
03/07/2016	19	3	0.1				78	1.4	58	25.6	72	1011	6	0
03/07/2016	20	3	0.1				76	1	61	24.6	77	1011	0	0
03/07/2016	21	3	0.1				67	0.3	60	23.8	82	1012	0	0
03/07/2016	22	3	0.1	2	14	14	52	0.3	16	22.4	89	1012	0	0
03/07/2016	23	3	0.1				42	0.1	352	21.7	93	1012	0	0
04/07/2016	00	3	0.1				39	0.1	300	21.6	94	1012	0	0
04/07/2016	01	3	0.1				27	0.1	279	21.1		1012	0	0
04/07/2016	02	3	0.1	2	17	17	21	0.1	236	20.9		1011	0	0
04/07/2016	03	3	0.1	2	16	17	19	0.1	244	20.4		1011	0	0
04/07/2016	04	3	0.1	2	16	17	17	0.1	305	20.4		1010	0	0
04/07/2016	05	3	0.1	2	21	22	12	0.1	257	20.4		1011	0	0
04/07/2016	06	3	0.1	3	25	29	11	0.1	279	20.9		1011	2	0
04/07/2016	07	3	0.1	6	35	44	19	0.2	38	22.6	91	1011	106	0
04/07/2016	08	3	0.1	2	23	25	48	0.5	25	24.7	82	1011	181	0
04/07/2016	09	3	0.1				61	1.1	45	25.9	75	1011	358	0
04/07/2016	10	3	0.1	2	11	13	72	1.4	50	26.7	70	1011	488	0
04/07/2016	11	3	0.1	4	11	16	75	1.5	50	27.3	67	1012	573	0
04/07/2016	12	3	0.1	5	10	18	74	1.5	51	28.2	64	1011	742	0
04/07/2016	13	3	0.1				76	1.6	56	28.8	62	1011	805	0
04/07/2016	14	3	0.1				75	1.9	66	29	59	1010	862	0
04/07/2016	15	3	0.1				77	1.7	68	28.9	61	1010	573	0
04/07/2016	16	3	0.1				79	1.5	63	28.6	61	1009	555	0
04/07/2016	17	3	0.1				78	1.2	72	28.1	65	1008	413	0
04/07/2016	18	3	0.1				76	1.4	57	26.5	72	1008	111	0
04/07/2016	19	3	0.1	3	14	19	72	1	56	25.4	77	1008	20	0
04/07/2016	20	3	0.1	2	18	19	66	0.6	49	24.3	81	1008	0	0
04/07/2016	21	3	0.1				64	0.2	72	23.8	82	1009	0	0
04/07/2016	22	3	0.1				51	0.3	354	22.3	90	1010	0	0
04/07/2016	23	3	0.1	2	15	16	48	0.1	356	21.9	92	1010	0	0
05/07/2016	00	3	0.1	2	18	19	35	0.1	322	21.5	93	1010	0	0
05/07/2016	01	3	0.1	2	21	23	24	0.1	300	21		1009	0	0
05/07/2016	02	3	0.1	2	22	25	20	0.1	228	21.1		1009	0	0
05/07/2016	03	3	0.1	2	19	20	23	0.1	213	21.2		1009	0	0
05/07/2016	04	3	0.1	2	20	21	20	0.2	237	20.5		1009	0	0
05/07/2016	05	3	0.1	2	24	26	24	0.3	233	20.8		1009	0	0
05/07/2016	06	3	0.1	3	30	34	20	0.3	232	21		1009	21	0
05/07/2016	07	3	0.2	3	27	31	33	0.4	218	23	81	1010	192	0
05/07/2016	08	3	0.1	2	24	27	46	0.4	213	25.6	72	1010	403	0
05/07/2016	09	3	0.1				69	0.2	183	28.2	60	1010	604	0
05/07/2016	10	3	0.1				80	0.2	24	30.6	49	1010	757	0
05/07/2016	11	3	0.1				89	0.4	43	32.5	40	1010	872	0
05/07/2016	12	3	0.1				88	1.4	55	32.8	40	1010	932	0
05/07/2016	13	3	0.1				88	2.2	69	31.7	44	1010	946	0
05/07/2016	14	3	0.1				89	2.9	54	30.9	46	1010	897	0
05/07/2016	15	3	0.1				79	2.9	55	30.8	42	1010	580	0
05/07/2016	16	3	0.1				76	2.2	62	31.1	41	1009	603	0
05/07/2016	17	3	0.1				70	2.4	57	30.3	44	1009	471	0
05/07/2016	18	3	0.1				66	2.1	58	28.5	47	1010	83	0
05/07/2016	19	3	0.1				75	1	56	27	61	1010	3	0
05/07/2016	20	3	0.1				70	0.3	18	25.2	72	1010	0	0
05/07/2016	21	3	0.1				54	0.1	30	24	78	1011	0	0
05/07/2016	22	3	0.1				53	0.2	51	24	80	1011	0	0
05/07/2016	23	3	0.1	2	22	23	46	0.1	269	23.2	83	1012	0	0
06/07/2016	00	3	0.1				27	0.1	232	21.8	88	1011	0	0
06/07/2016	01	3	0.1	2	23	23	19	0.1	220	21.5	88	1011	0	0
06/07/2016	02	3	0.1	2	24	25	13	0.1	254	20.8	90	1011	0	0
06/07/2016	03	3	0.1	2	22	24	16	0.1	221	20.2	90	1011	0	0
06/07/2016	04	3	0.1	4	26	31	12	0.1	245	19.9	89	1011	0	0
06/07/2016	05	3	0.1	3	30	34	16	0.2	236	19.8	85	1011	0	0
06/07/2016	06	3	0.1	6	40	48	18	0.3	231	20.7	79	1012	21	0
06/07/2016	07	3	0.1	4	35	41	35	0.4	216	23.6	66	1012	208	0
06/07/2016	08	3	0.1	3	23	27	59	0.3	217	26.5	56	1012	422	0
06/07/2016	09	3	0.1				86	0.2	233	28.8	52	1012	614	0
06/07/2016	10	3	0.1				101	0.3	345	31.1	46	1012	757	0
06/07/2016	11	3	0.1				104	1.3	47	31.4	49	1012	863	0
06/07/2016	12	3	0.1				95	2.5	52	31.5	47	1012	928	0
06/07/2016	13	3	0.1				96	3.1	56	31.3	54	1011	934	0
06/07/2016	14	3	0.1				91	2.9	54	31.7	52	1011	895	0
06/07/2016	15	3	0.1				92	2.2	62	32.5	49	1010	580	0
06/07/2016	16	3	0.1				91	2.1	60	32.6	48	1010	587	0
06/07/2016	17	3	0.1				91	2.6	53	31.7	50	1009	487	0
06/07/2016	18	3	0.1				94	1	93	31.6	47	1009	83	0
06/07/2016	19	3	0.1				89	0.5	63	29.8	52	1008	1	0
06/07/2016	20	3	0.1				77	0.4	39	26.9	67	1009	0	0
06/07/2016	21	3	0.1				76	0.7	36	24.6	80	1010	0	0
06/07/2016	22	4	0.1				71	0.4	356	23.4	87	1010	0	0
06/07/2016	23	4	0.1	2	10	13	64	0.1	345	22.6	90	1010	0	0
07/07/2016	00	4	0.1	2	11	14	53	0.1	0	22.5	90	1010	0	0
07/07/2016	01	4	0.1	2	13	16	39	0.2	240	22.1	90	1010	0	0
07/07/2016	02	3	0.1	2	16	19	29	0.1	193	21.2	93	1010	0	0
07/07/2016	03	3	0.1	2	15	17	30	0.1	213	21	92	1010	0	0
07/07/2016	04	3	0.1	2	21	24	23	0.1	246	20.7	93	1011	0	0
07/07/2016	05	3	0.1	2	25	29	19	0.1	255	20.2	93	1011	0	0
07/07/2016	06	4	0.1	3	37	41	22	0.3	233	21.5	89	1011	42	0
07/07/2016	07	5	0.4	2	25	28	39	0.7	225	23.3	77	1012	145	0
07/07/2016	08	3	0.1	2	21	24	62	0.3	138	25.9	71	1011	254	0
07/07/2016	09	3	0.1				78	0.4	333	27.4	69	1011	444	0
07/07/2016	10	3	0.1				91	0.3	356	30	60	1012	653	0
07/07/2016	11	3	0.1				94	0.9	34	28.7	64	1011	165	0
07/07/2016	12	3	0.1				83	1.1	44	28.2	71	1011	242	0
07/07/2016	13	3	0.1				87	1.4	51	28.1	66	1011	252	0
07/07/2016	14	3	0.1				90	1.7	54	28.4	60	1011	280	0
07/07/2016	15	3	0.1				93	0.5	98	29.5	52	1011	198	0
07/07/2016	16	3	0.1				86	0.5	76	28.9	57	1010	111	0
07/07/2016	17	3	0.1				83	0.2	94	28.6	58	1011	43	0
07/07/2016	18	3	0.1				71	0.3	45	27.4	68	1010	4	0
07/07/2016	19	3	0.1				64	0.6	6	26.3	73	1010	0	0
07/07/2016	20	3	0.1	2	24	27	62	0.3	323	24.8	79	1010	0	0
07/07/2016	21	3	0.1				66	0.3	358	23.7	85	1010	0	0
07/07/2016	22	3	0.1				71	0.6	351	23.7	86	1011	0	0
07/07/2016	23	3	0.1	2	17	19	61	0.3	347	23.1	87	1011	0	0
08/07/2016	00	3	0.1	2	18	20	45	0.1	260	22.3	89	1011	0	0
08/07/2016	01	3	0.1	2	17	20	40	0.3	233	21.9	91	1011	0	0
08/07/2016	02	3	0.1	2	16	19	31	0.2	261	21.1	94	1011	0	0
08/07/2016	03	3	0.1	2	15	17	36	0.3	231	21	95	1011	0	0
08/07/2016	04	3	0.1	2	17	19	37	0.2	194	21	93	1011	0	0
08/07/2016	05	3	0.1	2	23	26	31	0.2	250	20.8	91	1011	0	0
08/07/2016	06	3	0.1	6	34	43	15	0.2	247	20.2	93	1011	4	0
08/07/2016	07	3	0.1	4	32	39	29	0.3	238	22.5	86	1011	162	0
08/07/2016	08	3	0.1	3	24	28	50	0.5	215	25.9	69	1012	374	0
08/07/2016	09	3	0.1				74	0.3	196	29.1	56	1012	595	0
08/07/2016	10	3	0.1				90	0.2	210	31.8	46	1012	722	0
08/07/2016	11	3	0.1				100	0.2	179	33.6	40	1011	814	0
08/07/2016	12	3	0.2				106	1.4	52	34.2	43	1011	875	0
08/07/2016	13	3	0.2				109	2.6	57	33.5	47	1011	912	0
08/07/2016	14	3	0.3				112	2.9	60	33.9	46	1010	866	0
08/07/2016	15	3	0.3				109	2.2	60	34.7	43	1010	566	0
08/07/2016	16	3	0.3				105	1	82	35.9	37	1010	553	0
08/07/2016	17	3	0.4				98	2	48	34.7	44	1010	434	0
08/07/2016	18	3	0.4				92	2.2	54	30.5	61	1010	72	0
08/07/2016	19	3	0.5				87	1.5	48	27.5	75	1011	5	0
08/07/2016	20	4	0.2				81	1	50	26.4	79	1011	0	0
08/07/2016	21	6	0.1				82	0.3	65	25.8	83	1012	0	0
08/07/2016	22	8	0.1				66	0.1	3	24.7	85	1012	0	0
08/07/2016	23	7	0.1	2	18	21	46	0.2	337	23.3	94	1013	0	0
09/07/2016	00	7	0.1	2	15	17	50	0.4	23	23.1	96	1013	0	0
09/07/2016	01	6	0.1	2	16	19	44	0.2	352	22.9		1013	0	0
09/07/2016	02	6	0.1	2	19	22	33	0.1	263	22.5		1012	0	0
09/07/2016	03	6	0.2	3	18	22	31	0.1	198	22.1		1012	0	0
09/07/2016	04	6	0.1	2	17	20	29	0.1	235	22.4		1012	0	0
09/07/2016	05	6	0.1	2	19	22	24	0.1	254	22.4		1012	0	0
09/07/2016	06	6	0.1	3	20	25	27	0.2	243	22.6		1013	15	0
09/07/2016	07	6	0.1	3	21	26	40	0.3	224	24.4	85	1013	171	0
09/07/2016	08	3	0.1	2	12	15	68	0.2	223	27.4	70	1013	378	0
09/07/2016	09	3	0.1	2	10	13	87	0.5	51	29.3	65	1013	576	0
09/07/2016	10	3	0.1				101	0.9	67	30.6	53	1013	735	0
09/07/2016	11	3	0.1				107	1.4	54	31.6	47	1013	855	0
09/07/2016	12	3	0.1				107	1.5	51	32.2	46	1012	919	0
09/07/2016	13	3	0.1				107	1.8	61	32.2	46	1012	929	0
09/07/2016	14	3	0.1				107	2	64	31.9	53	1011	886	0
09/07/2016	15	3	0.1				104	1.8	63	31.5	56	1011	601	0
09/07/2016	16	3	0.1				106	2	56	30.8	60	1010	569	0
09/07/2016	17	3	0.1				103	1.9	55	30.2	64	1010	477	0
09/07/2016	18	3	0.1				103	1.6	51	29.4	62	1009	95	0
09/07/2016	19	3	0.1				100	1.6	46	27.6	71	1009	1	0
09/07/2016	20	3	0.1				92	0.8	40	26.2	77	1009	0	0
09/07/2016	21	4	0.1				74	0.6	33	24.8	89	1010	0	0
09/07/2016	22	4	0.1				60	0.1	13	24.1	94	1010	0	0
09/07/2016	23	3	0.1	2	20	22	49	0.1	345	23.6		1010	0	0
10/07/2016	00	3	0.1	3	27	31	25	0.1	245	22.9		1010	0	0
10/07/2016	01	3	0.1	2	19	22	40	0.3	234	22.8		1009	0	0
10/07/2016	02	3	0.1	2	16	19	42	0.3	232	22.5		1009	0	0
10/07/2016	03	3	0.1	2	14	17	44	0.3	219	22.2	93	1008	0	0
10/07/2016	04	3	0.1	2	13	15	49	0.4	223	22.1	90	1008	0	0
10/07/2016	05	3	0.1	2	14	17	45	0.3	224	21.7	87	1008	0	0
10/07/2016	06	3	0.1	2	15	18	47	0.4	218	22.4	83	1008	15	0
10/07/2016	07	4	0.1	2	14	17	54	0.4	215	24.9	73	1008	190	0
10/07/2016	08	3	0.1	2	12	15	72	0.3	209	27.8	60	1009	399	0
10/07/2016	09	3	0.1	2	10	13	90	0.1	232	30.8	52	1009	595	0
10/07/2016	10	3	0.1				101	0.1	165	33.1	46	1008	744	0
10/07/2016	11	3	0.1				106	0.7	43	34.5	43	1008	855	0
10/07/2016	12	3	0.1				107	1.6	57	34	46	1008	914	0
10/07/2016	13	3	0.1				104	2.3	55	34.7	47	1007	923	0
10/07/2016	14	3	0.1				103	2	62	35.8	43	1006	884	0
10/07/2016	15	3	0.1				102	2.4	54	35.5	41	1006	623	0
10/07/2016	16	3	0.1				103	1.1	68	36.6	37	1005	561	0
10/07/2016	17	3	0.1				104	1.3	51	35.7	38	1005	475	0
10/07/2016	18	3	0.1				100	1.6	44	32.9	47	1005	101	0
10/07/2016	19	3	0.1				99	1.5	45	30.2	54	1005	1	0
10/07/2016	20	3	0.1				94	1.2	322	27.6	66	1005	0	0
10/07/2016	21	4	0.1				91	0.9	324	26.1	78	1006	0	0
10/07/2016	22	6	0.1				72	0.2	2	25.1	80	1007	0	0
10/07/2016	23	6	0.1	2	25	28	66	0.1	340	24.9	79	1007	0	0
11/07/2016	00	5	0.1	2	28	30	46	0.1	247	24	82	1007	0	0
11/07/2016	01	4	0.1	2	23	25	40	0.1	245	23.5	87	1007	0	0
11/07/2016	02	4	0.1	2	20	22	34	0.1	263	22.9	89	1006	0	0
11/07/2016	03	4	0.1	2	23	26	27	0.1	249	22.4	90	1006	0	0
11/07/2016	04	4	0.2	2	26	28	25	0.1	246	22.2	89	1006	0	0
11/07/2016	05	4	0.1	3	30	34	16	0.1	257	21.3	90	1006	0	0
11/07/2016	06	5	0.1	2	42	45	28	0.3	222	22.5	84	1006	14	0
11/07/2016	07	6	0.1	2	31	34	41	0.2	234	25	70	1006	189	0
11/07/2016	08	3	0.1	2	21	24	67	0.1	196	28.3	57	1006	401	0
11/07/2016	09	3	0.1	2	15	17	98	0.2	26	30.7	51	1006	586	0
11/07/2016	10	3	0.1				102	1.5	56	31.2	56	1006	727	0
11/07/2016	11	3	0.1				99	2.8	54	30.8	60	1006	837	0
11/07/2016	12	3	0.1				95	3.1	57	31.1	59	1006	904	0
11/07/2016	13	3	0.1				103	3	50	31.9	57	1005	914	0
11/07/2016	14	3	0.1				103	2.5	47	33.3	49	1004	873	0
11/07/2016	15	3	0.1				98	2.6	47	33.6	47	1004	637	0
11/07/2016	16	3	0.1				89	2.1	75	33.5	52	1003	533	0
11/07/2016	17	3	0.1				83	2.5	143	31.3	62	1003	444	0
11/07/2016	18	3	0.1				87	2.6	88	28.5	70	1003	111	0
11/07/2016	19	3	0.1				84	2	60	26.8	75	1004	8	0
11/07/2016	20	3	0.1				77	1.4	71	26	79	1005	0	0
11/07/2016	21	4	0.1				72	0.8	50	25.5	83	1006	0	0
11/07/2016	22	5	0.1				68	0.2	3	25.1	85	1006	0	0
11/07/2016	23	4	0.1	2	13	16	57	0.1	280	24.8	86	1006	0	0
12/07/2016	00	4	0.1	2	23	26	37	0.1	245	23.8	89	1006	0	0
12/07/2016	01	4	0.1	2	25	27	32	0.1	245	23.3	90	1006	0	0
12/07/2016	02	3	0.1	2	22	25	30	0.1	176	22.9	91	1005	0	0
12/07/2016	03	3	0.1	2	26	29	20	0.1	243	22.4	92	1005	0	0
12/07/2016	04	3	0.1	4	31	38	12	0.1	251	21.9	93	1005	0	0
12/07/2016	05	3	0.1	4	30	36	17	0.2	240	21.7	94	1005	0	0
12/07/2016	06	3	0.1	7	42	52	17	0.3	238	22.3	93	1005	15	0
12/07/2016	07	3	0.2	3	34	40	33	0.3	225	24.5	84	1006	172	0
12/07/2016	08	3	0.1	2	18	21	60	0.2	225	27.1	73	1006	382	0
12/07/2016	09	3	0.1	2	16	18	90	0.4	21	28.9	66	1006	586	0
12/07/2016	10	3	0.1				98	0.6	54	30.1	60	1006	742	0
12/07/2016	11	3	0.1				98	1.2	51	30.6	61	1006	855	0
12/07/2016	12	3	0.1				96	1.8	50	31	62	1006	925	0
12/07/2016	13	3	0.1				89	2.5	55	30.8	62	1005	930	0
12/07/2016	14	3	0.1				81	2.8	62	30.5	65	1005	878	0
12/07/2016	15	3	0.1				83	2.3	62	30.3	66	1004	639	0
12/07/2016	16	3	0.1				78	2	55	30.5	67	1004	509	0
12/07/2016	17	3	0.1				75	2	46	29.4	73	1004	433	0
12/07/2016	18	3	0.1				90	2	59	28.4	74	1005	107	0
12/07/2016	19	3	0.1				95	1.1	65	27.3	78	1005	5	0
12/07/2016	20	3	0.1				85	0.8	53	26.2	84	1006	0	0
12/07/2016	21	3	0.1	2	17	20	74	0.4	28	25.1	88	1007	0	0
12/07/2016	22	3	0.1				64	0.1	3	24.5	90	1007	0	0
12/07/2016	23	3	0.1	2	14	17	58	0.1	351	24.3	92	1008	0	0
13/07/2016	00	3	0.1	2	13	16	46	0.1	351	23.9	93	1008	0	0
13/07/2016	01	3	0.1	2	15	18	46	0.1	355	23.9	94	1008	0	0
13/07/2016	02	3	0.1	2	17	20	33	0.1	334	23.7	94	1008	0	0
13/07/2016	03	3	0.1	3	18	22	36	0.7	19	23.6	88	1008	0	0
13/07/2016	04	3	0.1	2	11	14	61	1.3	48	24.2	75	1008	0	0
13/07/2016	05	3	0.1	2	15	18	62	1.5	41	24	71	1009	0	0
13/07/2016	06	3	0.1	2	17	20	63	1.7	61	23.3	71	1009	0	0
13/07/2016	07	3	0.1	2	20	23	60	1.4	43	23.5	69	1010	44	0
13/07/2016	08	3	0.1	2	17	21	61	1.6	47	24.1	70	1011	135	0
13/07/2016	09	3	0.1	2	16	19	61	1.2	45	23.6	74	1011	69	0
13/07/2016	10	3	0.1				60	1.2	58	24	70	1012	137	0
13/07/2016	11	3	0.1	3	22	26	65	1.4	61	24.5	62	1012	164	0
13/07/2016	12	3	0.1	2	16	19	70	1.5	60	25.3	60	1012	388	0
13/07/2016	13	3	0.1	2	14	17	72	1.3	66	25.3	61	1012	283	0
13/07/2016	14	3	0.1	2	15	18	71	1.1	67	25	64	1012	192	0
13/07/2016	15	3	0.1	2	11	14	73	0.9	87	25.8	61	1012	374	0
13/07/2016	16	3	0.1	2	10	12	74	0.6	102	27	58	1012	407	0
13/07/2016	17	3	0.1	3	15	20	72	1.1	82	26.6	59	1011	345	0
13/07/2016	18	3	0.1	5	15	23	68	0.5	108	25.7	68	1011	72	0
13/07/2016	19	3	0.1	5	14	22	66	0.4	137	25	72	1011	8	0
13/07/2016	20	3	0.1	3	17	21	62	0.2	135	23.9	78	1012	0	0
13/07/2016	21	3	0.1	2	19	21	56	0.2	73	23.5	81	1012	0	0
13/07/2016	22	3	0.1				48	0.1	357	23	84	1013	0	0
13/07/2016	23	3	0.1	2	22	25	42	0.5	35	22.2	88	1013	0	0
14/07/2016	00	3	0.1	2	20	22	44	0.4	31	22	89	1013	0	0
14/07/2016	01	3	0.1	2	23	25	34	0.2	351	21.2	92	1013	0	0
14/07/2016	02	3	0.1	2	30	32	24	0.1	14	20.6		1013	0	0
14/07/2016	03	3	0.1	2	27	29	21	0.1	328	20.6		1013	0	0
14/07/2016	04	3	0.1	2	30	34	12	0.1	265	20.2		1013	0	0
14/07/2016	05	3	0.1	3	28	33	28	0.7	66	20.3		1013	0	0
14/07/2016	06	3	0.1	2	21	24	57	1.1	72	21	84	1014	12	0
14/07/2016	07	3	0.1	2	17	20	61	1	77	22.3	75	1014	141	0
14/07/2016	08	3	0.1	2	19	22	63	1	69	24.3	63	1014	399	0
14/07/2016	09	3	0.1	3	19	23	66	1.6	65	25.5	60	1014	557	0
14/07/2016	10	3	0.1				68	1.8	56	26.4	57	1014	787	0
14/07/2016	11	3	0.1	2	16	19	72	1.6	61	27.1	54	1014	901	0
14/07/2016	12	3	0.1	2	14	16	73	1.7	55	27.4	57	1014	838	0
14/07/2016	13	3	0.1	2	13	16	73	1.5	62	27.9	61	1013	935	0
14/07/2016	14	3	0.1	2	14	17	74	1.3	58	28.2	63	1012	885	0
14/07/2016	15	3	0.1	2	17	21	73	2.3	56	28.4	64	1010	658	0
14/07/2016	16	3	0.1	2	18	21	74	3.2	56	28	66	1010	499	0
14/07/2016	17	3	0.1	2	15	17	77	3.3	50	27.5	68	1009	460	0
14/07/2016	18	3	0.1	2	11	13	79	2.7	51	27	68	1009	123	0
14/07/2016	19	3	0.1	2	11	14	76	2	52	25.8	72	1010	5	0
14/07/2016	20	3	0.1	2	11	14	69	0.8	45	24.4	79	1011	0	0
14/07/2016	21	3	0.1	2	12	14	61	0.5	342	23.3	83	1012	0	0
14/07/2016	22	3	0.1				57	0.8	226	22.9	85	1013	0	0
14/07/2016	23	3	0.1	2	18	21	57	0.5	15	22.5	86	1013	0	0
15/07/2016	00	3	0.1	2	19	22	53	0.2	8	21.8	88	1014	0	0
15/07/2016	01	3	0.1	3	25	30	43	0.2	38	21.6	90	1014	0	0
15/07/2016	02	3	0.1	4	20	26	36	0.1	356	20.6		1014	0	0
15/07/2016	03	3	0.1	4	19	25	29	0.1	307	20.2		1014	0	0
15/07/2016	04	3	0.1	6	25	34	21	0.2	82	19.8		1014	0	0
15/07/2016	05	3	0.1	4	22	29	51	0.8	62	21.5	74	1014	0	0
15/07/2016	06	3	0.1	6	32	41	50	0.5	50	21.5	62	1015	1	0
15/07/2016	07	3	0.1	7	42	54	38	0.2	20	22	67	1015	61	0
15/07/2016	08	3	0.1	6	20	29	58	1.2	42	23.8	61	1015	340	0
15/07/2016	09	3	0.1	6	14	23	65	1.3	45	24.2	58	1016	263	0
15/07/2016	10	3	0.1				67	1.5	57	24.5	58	1016	341	0
15/07/2016	11	4	0.1	2	14	17	70	1.8	62	25.3	59	1016	549	0
15/07/2016	12	3	0.1	2	14	17	74	2.2	54	26.3	58	1016	941	0
15/07/2016	13	3	0.1	5	15	23	75	2.3	52	26.9	59	1015	937	0
15/07/2016	14	3	0.1	7	16	26	76	2.2	61	27.3	60	1015	898	0
15/07/2016	15	3	0.1	7	15	25	74	2.8	59	27	64	1014	666	0
15/07/2016	16	3	0.1	5	15	23	75	2.3	63	27.6	64	1013	498	0
15/07/2016	17	3	0.1	5	16	23	75	1.7	65	27.8	64	1013	486	0
15/07/2016	18	3	0.1	5	17	24	76	0.9	66	27.9	60	1012	120	0
15/07/2016	19	3	0.1	4	20	26	73	0.4	59	26.9	62	1012	0	0
