FECHA	HORA	SO2	NO	NO2	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.
		�g/m�	�g/m�	�g/m�	�g/m�	�g/m�	m/s	grados	�C	% H.R.	mb	W/m�	l/m�
11/10/2016	17	3	1	7	8	99	2	131	22.6	67	990	53	0
11/10/2016	18	3	1	6	7	97	1.4	133	21.9	70	990	4	0
11/10/2016	19	4	2	25	27	76	0.7	118	21.5	71	990	0	0
11/10/2016	20	8	3	61	64	45	1	75	21.5	67	991	0	0
11/10/2016	21	9	2	31	33	70	0.4	128	21.3	65	991	0	0
11/10/2016	22	5	2	22	24	63	0.5	257	20.7	69	991	0	0
11/10/2016	23	4	2	21	22	58	1	274	20.4	70	991	0	0
12/10/2016	00	3	2	17	19	48	0.8	244	19.8	74	990	0	0
12/10/2016	01	3	2	16	17	44	0.6	292	19.6	74	990	0	0
12/10/2016	02	3	1	13	14	41	1.2	254	18.7	76	989	0	0
12/10/2016	03	3	2	11	12	61	1.9	273	19.4	68	988	0	0
12/10/2016	04	3	2	10	11	72	2.5	284	20	64	988	0	0
12/10/2016	05	3	1	8	9	75	2.7	279	19.6	65	987	0	0
12/10/2016	06	3	1	8	9	75	2.2	295	19.2	68	987	0	0
12/10/2016	07	3	2	6	8	78	2.5	286	19.7	70	987	13	0
12/10/2016	08	4	2	6	8	73	2.3	304	20.5	68	987	86	0
12/10/2016	09	5	2	8	9	70	1.5	333	21.2	66	987	95	0
12/10/2016	10	5	2	12	14	70	1.4	347	21.9	66	987	170	0
12/10/2016	11	5	3	12	15	74	1.9	32	22.3	67	987	219	0
12/10/2016	12	5	2	7	9	81	0.9	328	23.2	62	986	272	0
12/10/2016	13	5	2	15	16	76	1.1	83	23.2	62	985	159	0
12/10/2016	14	5	2	10	13	78	1.9	123	22.8	67	984	183	0
12/10/2016	15	5	2	12	14	77	1.1	141	22.3	73	984	123	0
12/10/2016	16	6	2	13	15	74	1	150	22	76	983	78	0
12/10/2016	17	5	1	12	13	74	0.9	134	21.2	82	983	23	0
12/10/2016	18	4	1	9	11	66	0.1	155	20.7	84	983	2	0
12/10/2016	19	3	1	9	10	66	0.4	121	20.4	85	983	0	0
12/10/2016	20	3	2	10	12	63	0.4	212	20.4	86	983	0	0
12/10/2016	21	4	2	16	18	56	1.1	332	20.4	85	983	0	0
12/10/2016	22	4	2	20	22	44	0.6	245	20.1	86	983	0	0.2
12/10/2016	23	3	2	12	14	35	1	261	19.4	91	982	0	0.2
13/10/2016	00	3	1	7	8	43	1.3	278	18.8	93	982	0	1.2
13/10/2016	01	3	1	5	7	37	0.8	234	18.5	95	981	0	0
13/10/2016	02	3	1	5	6	38	0.9	291	18.3	95	980	0	0
13/10/2016	03	3	2	5	6	37	0.9	311	18.3	94	980	0	0
13/10/2016	04	3	2	7	8	32	0.5	288	18.3	92	979	0	0
13/10/2016	05	3	2	6	7	31	0.5	263	18.2	90	979	0	0
13/10/2016	06	3	2	10	12	18	0.3	249	17.9	92	979	0	0.4
13/10/2016	07	3	5	21	26	7	0.2	286	17.5	94	978	2	0
13/10/2016	08	3	6	20	26	13	1.4	274	17.8	94	978	40	0
13/10/2016	09	8	29	42	71	19	0.8	74	19.7	84	979	254	0
13/10/2016	10	14	41	58	99	11	0.7	74	21	77	980	203	0
13/10/2016	11	9	23	48	70	13	1.1	20	21.1	79	979	175	0
13/10/2016	12	7	9	31	41	29	1	21	21.7	73	979	266	0
13/10/2016	13	7	9	31	40	30	1	124	22.6	69	979	218	0
13/10/2016	14	4	4	18	22	42	1.7	122	22	70	979	158	0
13/10/2016	15	4	3	15	17	49	0.8	204	22.8	64	978	150	0
13/10/2016	16	3	2	7	9	64	2.8	260	22.6	56	978	94	0
13/10/2016	17	4	1	8	9	64	1.9	292	22.2	56	978	31	0
13/10/2016	18	3	2	12	13	65	2.2	318	21.3	52	978	5	0
13/10/2016	19	3	2	10	12	62	2.1	275	20.5	54	979	0	0
13/10/2016	20	4	1	7	9	69	1.9	286	20.3	51	979	0	0
13/10/2016	21	4	1	11	13	63	1.6	323	19.7	54	979	0	0
13/10/2016	22	5	2	11	13	59	2.3	330	19.1	57	980	0	0
13/10/2016	23	4	1	5	6	62	2.6	302	18.7	58	980	0	0
14/10/2016	00	5	1	7	8	52	1.9	319	17.6	64	979	0	0
14/10/2016	01	4	1	7	8	57	2.6	1	18.1	60	979	0	0
14/10/2016	02	4	1	7	8	50	2.7	345	17.4	64	979	0	0
14/10/2016	03	4	1	6	7	53	2	332	17.5	62	979	0	0
14/10/2016	04	5	1	9	10	56	2.6	348	17.6	60	979	0	0
14/10/2016	05	5	1	11	12	55	2.5	323	17.7	58	979	0	0
14/10/2016	06	4	2	24	26	44	2	305	17.4	60	979	0	0
14/10/2016	07	4	3	32	35	30	1.7	305	17.5	62	980	15	0
14/10/2016	08	3	2	12	14	52	2.8	301	20	53	981	103	0
14/10/2016	09	3	1	5	7	60	4	284	21.1	48	982	221	0.2
14/10/2016	10	3	1	6	7	61	3.5	294	22.3	44	982	307	0
14/10/2016	11	3	1	6	7	64	4.1	292	22.9	42	983	263	0
14/10/2016	12	3	1	5	6	68	3.7	286	24	37	983	399	0
14/10/2016	13	3	2	5	7	70	3.5	297	25.6	31	983	732	0
14/10/2016	14	4	2	7	8	71	2	25	26.1	32	983	464	0
14/10/2016	15	3	1	9	10	77	1.9	137	23.4	47	984	122	0
14/10/2016	16	3	1	7	8	79	1	142	23.1	49	984	91	0
14/10/2016	17	3	1	8	9	75	0.3	143	22.7	50	985	34	0
14/10/2016	18	3	1	20	21	52	0.6	309	21.5	62	986	3	0
14/10/2016	19	3	1	12	13	43	1.9	274	19.8	78	987	0	0.4
14/10/2016	20	3	1	8	9	48	1.6	279	19.5	79	987	0	0
14/10/2016	21	3	1	7	8	42	1.3	245	19.2	78	988	0	0
14/10/2016	22	3	1	6	7	41	2.1	276	18.5	76	988	0	0
14/10/2016	23	3	1	5	6	48	2.5	294	18.6	68	989	0	0
15/10/2016	00	3	1	5	6	52	3.4	287	18.8	63	989	0	0
15/10/2016	01	3	1	4	6	51	3.2	306	18.2	64	989	0	0
15/10/2016	02	3	1	5	6	47	2.6	319	17.5	66	990	0	0
15/10/2016	03	3	1	7	9	47	3.1	329	17.4	65	990	0	0
15/10/2016	04	3	1	5	6	48	3.3	313	17.4	63	990	0	0
15/10/2016	05	3	1	7	8	47	3	316	17.1	63	991	0	0
15/10/2016	06	3	1	8	9	47	2.9	305	17	62	992	0	0
15/10/2016	07	3	1	7	9	51	2.8	293	17	62	992	11	0
15/10/2016	08	5	1	6	7	58	2.7	290	18.5	55	993	110	0
15/10/2016	09	6	2	8	9	51	2.1	304	20.2	51	994	341	0
15/10/2016	10	7	2	11	12	67	1.2	28	22.7	51	994	545	0
15/10/2016	11	9	4	15	19	72	1.4	117	23.9	53	994	654	0
15/10/2016	12	8	2	7	9	84	2.3	131	24.6	53	994	620	0
15/10/2016	13	7	1	6	8	92	2.7	133	25.4	51	994	676	0
15/10/2016	14	6	1	6	7	97	3	130	25.2	53	994	588	0
15/10/2016	15	6	1	6	7	101	3.2	130	24.9	53	994	459	0
15/10/2016	16	6	1	5	6	103	2.8	128	24.4	56	994	296	0
15/10/2016	17	6	1	6	7	102	2.2	134	23.4	62	994	120	0
15/10/2016	18	6	1	7	8	90	0.8	146	21.5	70	995	7	0
15/10/2016	19	6	1	16	18	52	0.9	237	19	79	995	0	0
15/10/2016	20	3	1	13	14	56	1.3	249	18.2	78	995	0	0
15/10/2016	21	3	1	10	11	62	1	243	18.2	76	996	0	0
15/10/2016	22	3	1	9	10	59	1.3	248	17.8	79	996	0	0
15/10/2016	23	3	1	8	10	70	2.1	288	18.9	77	996	0	0
16/10/2016	00	3	1	7	8	73	2.2	291	18.8	77	996	0	0
16/10/2016	01	3	1	6	7	72	2.6	291	18.7	78	996	0	0
16/10/2016	02	3	1	4	6	73	2.5	292	18.4	78	996	0	0
16/10/2016	03	3	1	4	6	67	2.7	295	17.8	79	996	0	0
16/10/2016	04	3	2	4	6	66	2.6	297	17.6	78	996	0	0
16/10/2016	05	3	1	3	4	69	3	285	17.6	75	996	0	0
16/10/2016	06	3	1	4	5	67	3.2	289	17.6	73	997	0	0
16/10/2016	07	3	1	4	6	66	3	290	17.4	72	997	18	0
16/10/2016	08	3	1	4	6	65	3.4	297	18.2	68	997	113	0
16/10/2016	09	3	1	4	6	63	3.1	299	20.3	58	998	366	0
16/10/2016	10	3	1	5	6	77	2	336	22.9	50	998	491	0
16/10/2016	11	3	2	9	10	92	1	66	24.5	49	998	532	0
16/10/2016	12	3	2	8	10	98	1.9	121	25.3	48	998	643	0
16/10/2016	13	3	1	5	6	106	2.8	120	25.6	47	998	647	0
16/10/2016	14	3	1	4	5	106	2.9	128	25.6	48	997	487	0
16/10/2016	15	3	1	4	5	104	2.3	138	24.9	53	997	258	0
16/10/2016	16	3	1	3	4	102	2	135	24.9	54	998	304	0
16/10/2016	17	3	1	3	4	98	1.1	144	24	63	998	109	0
16/10/2016	18	3	1	6	7	88	0.3	159	21.9	75	998	6	0
16/10/2016	19	3	2	13	15	65	0.5	243	20.5	81	999	0	0
16/10/2016	20	3	2	10	12	45	1.1	256	19	86	999	0	0
16/10/2016	21	3	2	8	10	44	0.5	253	18.8	87	999	0	0
16/10/2016	22	3	1	6	7	39	1.2	241	18.2	89	1000	0	0
16/10/2016	23	3	2	6	7	47	0.8	242	18.3	89	1000	0	0
17/10/2016	00	3	1	3	5	60	1.6	282	19	85	999	0	0
17/10/2016	01	3	1	3	4	67	2.8	296	19.2	81	999	0	0
17/10/2016	02	3	2	3	5	65	2.4	306	18.9	79	999	0	0
17/10/2016	03	3	2	3	5	70	2.2	302	19.2	75	999	0	0
17/10/2016	04	3	1	3	5	69	2.2	297	19.9	71	999	0	0
17/10/2016	05	3	1	4	5	68	2.3	302	20.3	68	999	0	0
17/10/2016	06	3	1	12	13	60	2.2	311	19.9	69	999	0	0
17/10/2016	07	3	2	17	19	57	2.2	306	19.9	69	999	13	0
17/10/2016	08	3	3	23	26	54	2	315	20.4	67	1000	86	0
17/10/2016	09	3	2	11	14	54	1.6	335	21.6	62	1001	191	0
17/10/2016	10	3	11	17	27	64	1.2	342	23.8	54	1001	363	0
17/10/2016	11	3	2	10	12	85	0.9	141	26.1	49	1001	526	0
17/10/2016	12	3	7	20	27	81	1.3	134	26.3	50	1001	383	0
17/10/2016	13	3	2	13	15	87	2.2	125	25.9	56	1000	274	0
17/10/2016	14	3	2	11	13	93	1.9	134	25.9	58	1000	237	0
17/10/2016	15	3	1	7	8	93	1.6	139	24.8	65	1000	114	0
17/10/2016	16	3	2	10	12	81	0.5	150	23.6	77	1000	47	0
17/10/2016	17	3	2	8	10	76	0.2	157	23.2	81	1000	33	0
17/10/2016	18	3	1	14	15	63	0.1	145	22.8	86	1001	2	0
17/10/2016	19	3	1	16	18	53	0.1	209	22.2	89	1001	0	0
17/10/2016	20	4	1	18	20	30	0.3	212	21.6	89	1001	0	0
17/10/2016	21	4	2	12	14	32	1.2	248	21.5	86	1002	0	0
17/10/2016	22	4	2	10	11	36	0.9	267	21.6	85	1002	0	0
17/10/2016	23	4	3	10	13	45	1.1	282	21.9	83	1002	0	0
18/10/2016	00	4	1	6	7	46	1.4	276	21.7	83	1002	0	0
18/10/2016	01	4	1	4	6	39	0.9	243	21.4	84	1002	0	0
18/10/2016	02	4	2	5	7	32	0.7	257	21	88	1002	0	0
18/10/2016	03	4	2	5	6	30	0.8	263	20.9	90	1001	0	0
18/10/2016	04	5	2	22	24	35	1.4	20	20.3	90	1002	0	2.8
18/10/2016	05	4	2	11	13	56	0.8	290	19.1	93	1002	0	2
18/10/2016	06	4	2	12	14	52	1.6	264	19		1002	0	0.2
18/10/2016	07	4	3	16	19	43	1.5	251	18.9		1003	3	0
18/10/2016	08	3	2	12	13	42	1	276	19		1003	19	0
18/10/2016	09	3	2	9	12	42	1.4	257	20.1	89	1004	109	0
18/10/2016	10	4	2	7	9	59	0.3	195	22.2	74	1004	252	0
18/10/2016	11	3	2	5	6	76	0.9	134	23.9	60	1004	575	0
18/10/2016	12	3	2	8	10	76	1.2	138	24.6	57	1004	401	0
18/10/2016	13	4	2	11	12	78	1.6	145	25.1	54	1004	549	0
18/10/2016	14	5	3	11	14	84	2	134	25.5	54	1003	542	0
18/10/2016	15	4	2	10	12	88	1.9	135	24.7	57	1003	308	0
18/10/2016	16	4	2	13	15	84	1.7	133	23.3	65	1003	71	0
18/10/2016	17	4	2	14	16	82	1.3	125	22.2	72	1003	13	0
18/10/2016	18	3	2	26	28	65	0.7	120	21.7	76	1003	1	0
18/10/2016	19	3	2	28	29	47	0.2	146	21.4	81	1003	0	0
18/10/2016	20	3	2	28	30	35	0.1	247	21.1	83	1003	0	0
18/10/2016	21	3	2	20	22	24	0.6	246	20.7	85	1003	0	0
18/10/2016	22	3	4	18	21	23	1.2	242	20.4	86	1003	0	0
18/10/2016	23	3	2	17	19	24	1.3	259	20.3	85	1003	0	0
19/10/2016	00	3	2	15	16	19	1.1	255	19.6	87	1003	0	0
19/10/2016	01	3	1	12	13	20	1.4	252	19.3	88	1002	0	0
19/10/2016	02	3	1	10	11	29	0.6	260	19.9	84	1002	0	0
19/10/2016	03	3	2	9	10	34	0.7	276	20.1	81	1001	0	0
19/10/2016	04	3	1	8	9	32	0.6	276	20.1	80	1001	0	0
19/10/2016	05	3	1	9	10	25	0.4	298	19.9	82	1000	0	0
19/10/2016	06	3	2	14	16	23	0.6	295	20.2	81	1000	0	0
19/10/2016	07	3	3	23	25	22	1.4	308	20.5	80	1000	3	0
19/10/2016	08	3	2	17	19	36	1.3	292	20.8	78	1001	48	0
19/10/2016	09	3	2	14	16	43	0.3	334	21.9	72	1001	143	0
19/10/2016	10	3	2	12	14	56	1.3	342	22.7	66	1001	277	0
19/10/2016	11	6	5	26	31	60	0.9	171	24.1	56	1000	406	0
19/10/2016	12	5	4	20	25	69	1.1	132	24.5	56	1000	295	0
19/10/2016	13	4	2	16	18	75	0.9	153	24.1	59	999	246	0
19/10/2016	14	5	3	19	22	75	1.6	109	24.3	60	998	313	0
19/10/2016	15	3	2	17	19	77	2	132	23.9	65	998	189	0
19/10/2016	16	3	3	17	19	73	1.5	130	22.7	77	997	74	0
19/10/2016	17	3	2	15	17	67	1	129	21.6	86	997	20	1
19/10/2016	18	3	12	28	40	44	0.4	138	20.6	93	997	1	0.6
19/10/2016	19	3	3	20	23	36	0.1	161	20.5		997	0	0
19/10/2016	20	3	2	19	20	43	1.5	327	20		997	0	0
19/10/2016	21	3	2	16	18	62	1.1	333	19.5	93	997	0	0
19/10/2016	22	3	2	16	18	43	0.1	315	19.9	92	996	0	0
19/10/2016	23	3	2	13	14	19	0.2	283	19.8		996	0	0
20/10/2016	00	3	1	14	16	31	0.9	302	19.6		996	0	0
20/10/2016	01	3	2	10	12	26	1	254	19.6		995	0	0
20/10/2016	02	3	1	9	10	23	1.2	282	19.4		995	0	0
20/10/2016	03	3	10	15	25	21	1.1	329	19.2		994	0	0
20/10/2016	04	3	27	25	52	18	0.8	323	19	90	994	0	0
20/10/2016	05	3	2	9	11	13	0.8	312	18.9	92	994	0	0
20/10/2016	06	3	3	13	15	16	1	317	18.9	89	994	0	0
20/10/2016	07	3	4	16	21	11	0.9	333	18.9	87	994	11	0
20/10/2016	08	3	6	14	20	11	0.7	285	19.1	87	994	70	0
20/10/2016	09	3	4	14	18	15	0.5	338	19.8	83	995	86	0
20/10/2016	10	3	4	11	14	30	0.4	156	21	76	995	171	0
20/10/2016	11	3	14	28	42	26	1.1	124	21.3	73	995	177	0
20/10/2016	12	3	7	31	37	23	1.6	130	21.3	72	994	136	0
20/10/2016	13	3	3	21	24	39	1.3	138	21.1	71	994	108	0
20/10/2016	14	3	3	12	15	55	1.1	139	20.8	69	993	78	0
20/10/2016	15	3	2	12	13	62	0.7	135	20.7	66	993	35	0
20/10/2016	16	3	2	12	14	62	0.2	136	20.4	69	992	30	0
20/10/2016	17	3	3	36	39	32	1.2	5	19.8	75	992	22	0
20/10/2016	18	3	3	33	36	24	1	349	19.5	78	993	2	0
20/10/2016	19	3	3	42	44	14	1.1	344	19.4	78	993	0	0
20/10/2016	20	3	2	35	38	18	0.9	320	19.2	78	992	0	0
20/10/2016	21	3	2	28	30	15	0.7	265	18.9	82	993	0	0
20/10/2016	22	3	2	24	25	12	0.9	253	18.5	85	993	0	0
20/10/2016	23	3	2	18	19	22	0.7	336	19	81	993	0	0
21/10/2016	00	3	2	21	23	31	1	0	18.9	69	993	0	0
21/10/2016	01	3	2	19	21	34	0.6	293	18.7	66	993	0	0
21/10/2016	02	3	1	16	17	26	0.2	231	18.5	73	992	0	0
21/10/2016	03	3	2	16	18	21	0.2	8	18.4	75	992	0	0
21/10/2016	04	3	2	19	21	21	0.7	332	18.2	76	992	0	0
21/10/2016	05	3	2	35	37	22	1.8	337	18	76	992	0	0
21/10/2016	06	3	2	29	31	31	1.8	336	17.5	83	992	0	0
21/10/2016	07	3	3	32	36	23	0.6	319	17.7	82	992	3	0
21/10/2016	08	5	3	25	29	22	0.7	268	18	82	993	25	0
21/10/2016	09	5	3	18	20	33	0.9	274	18.5	78	993	57	0
21/10/2016	10	6	3	16	18	42	0.7	276	19.5	71	994	106	0
21/10/2016	11	7	3	24	27	45	0.6	142	19.9	65	994	113	0
21/10/2016	12	8	3	25	28	50	0.6	154	20.2	64	994	158	0
21/10/2016	13	7	3	21	24	58	0.8	144	20.5	62	993	205	0
21/10/2016	14	7	3	13	15	69	0.8	136	21	60	993	217	0
21/10/2016	15	6	3	14	16	70	1.2	138	20.6	63	992	133	0
21/10/2016	16	6	2	13	15	72	1	137	20.3	65	992	114	0
21/10/2016	17	6	2	13	14	71	0.6	155	19.7	68	992	38	0
21/10/2016	18	5	2	12	13	64	0.2	162	19.1	72	992	1	0
21/10/2016	19	5	2	13	15	57	0.2	161	19.1	74	993	0	0
21/10/2016	20	3	2	16	17	54	0.1	262	19	75	992	0	0
21/10/2016	21	3	2	16	18	54	1.1	334	19	73	992	0	0
21/10/2016	22	3	2	13	15	52	1.2	312	19	74	992	0	0
21/10/2016	23	3	2	12	13	46	1.1	333	18.7	77	992	0	0
22/10/2016	00	3	2	22	23	34	1.3	20	18.3	80	991	0	0
22/10/2016	01	4	2	37	39	19	0.3	8	18.3	79	991	0	0
22/10/2016	02	3	1	31	32	15	0.7	243	17.4	88	991	0	4.6
22/10/2016	03	3	1	21	21	16	0.3	317	17.1	95	990	0	1.2
22/10/2016	04	3	1	15	16	18	0.5	344	17.1		990	0	0
22/10/2016	05	3	2	12	14	17	0.2	44	17.1		989	0	0
22/10/2016	06	3	3	28	31	9	0.6	352	17		989	0	0
22/10/2016	07	3	3	27	30	7	0.4	264	17.1		989	7	0
22/10/2016	08	3	4	17	21	13	0.7	251	17.5		989	66	0
22/10/2016	09	3	3	11	14	28	0.3	232	18.8		990	226	0
22/10/2016	10	6	7	31	38	30	0.2	150	20.2	84	990	214	0
22/10/2016	11	5	5	22	27	39	0.7	134	20.6	83	990	203	0
22/10/2016	12	6	4	16	20	51	0.7	137	21.9	77	989	468	0
22/10/2016	13	4	3	14	17	48	1.4	136	21.6	80	988	180	0
22/10/2016	14	4	3	16	19	53	2.2	127	21.2	83	988	157	0
22/10/2016	15	3	2	11	13	63	2	126	21.9	81	987	155	0
22/10/2016	16	4	2	15	17	59	1.1	74	21.3	85	987	60	0
22/10/2016	17	3	1	13	15	60	0.6	89	20.7	87	987	7	1.4
22/10/2016	18	3	2	13	14	52	0.3	129	20.1	93	988	0	0.2
22/10/2016	19	3	1	10	12	50	0.2	129	20	95	988	0	0
22/10/2016	20	3	1	15	17	35	0.1	171	20		988	0	0
22/10/2016	21	3	2	18	20	32	0.1	232	19.9		988	0	0
22/10/2016	22	3	2	20	22	32	0.7	308	19.6		988	0	0
22/10/2016	23	3	3	28	30	13	0.1	293	19.3		988	0	0
23/10/2016	00	3	3	16	18	11	0.2	227	18.7		987	0	0
23/10/2016	01	3	3	13	15	11	0.6	275	18		987	0	0
23/10/2016	02	3	2	10	12	13	0.5	260	17.9		986	0	0
23/10/2016	03	3	2	10	12	12	0.2	275	17.9		986	0	0
23/10/2016	04	3	2	8	10	12	0.5	280	17.5		985	0	0
23/10/2016	05	3	2	10	11	14	0.6	302	17.9		985	0	0
23/10/2016	06	3	2	9	11	17	0.9	285	18.1		986	0	0
23/10/2016	07	3	2	10	11	11	0.1	292	17.7		986	13	0
23/10/2016	08	3	2	8	10	13	0.4	227	19.1	93	986	93	0
23/10/2016	09	3	3	11	15	21	0.2	354	21.3	82	987	311	0
23/10/2016	10	4	14	30	44	20	0.9	40	22.2	80	987	327	0
23/10/2016	11	6	13	31	44	29	0.8	41	23.7	75	987	541	0
23/10/2016	12	4	5	15	19	52	1.1	105	25.2	64	987	515	0
23/10/2016	13	3	2	10	12	67	1.9	128	25.7	64	986	473	0
23/10/2016	14	3	2	9	11	75	1.9	124	25.1	68	986	439	0
23/10/2016	15	3	2	7	8	80	1.9	139	25.7	62	986	405	0
23/10/2016	16	3	2	5	7	79	1.9	132	25.1	61	986	296	0
23/10/2016	17	3	2	6	7	75	1.1	136	24.2	68	986	95	0
23/10/2016	18	3	1	10	12	54	0.2	181	22.1	83	986	3	0
23/10/2016	19	3	2	13	15	26	1.1	245	20.1	90	986	0	0
23/10/2016	20	3	1	10	12	29	1.7	264	19.7	89	986	0	0
23/10/2016	21	3	2	11	12	33	1.6	288	19.8	86	986	0	0
23/10/2016	22	3	2	8	10	32	1.5	280	19.4	85	987	0	0
23/10/2016	23	3	2	8	9	32	2	260	19.3	83	987	0	0
24/10/2016	00	3	2	8	9	38	1.8	282	19.8	81	987	0	0
24/10/2016	01	3	2	9	11	34	1.3	285	19.8	81	988	0	0
24/10/2016	02	3	2	7	9	30	2.3	278	19.2	86	987	0	0
24/10/2016	03	3	2	8	10	32	1.7	304	19.3	86	987	0	0
24/10/2016	04	3	2	8	10	27	1.1	305	19	87	987	0	0
24/10/2016	05	3	1	7	8	19	0.9	265	18.7	89	988	0	0
24/10/2016	06	3	2	9	11	21	1.9	314	19.2	88	988	0	0
24/10/2016	07	3	2	15	18	16	1.2	301	19.2	87	989	6	0
24/10/2016	08	4	4	14	18	14	1.1	316	19.3	87	989	97	0
24/10/2016	09	5	3	9	11	33	0.9	314	22	73	990	266	0
24/10/2016	10	6	4	13	17	42	0.5	278	23.8	69	991	334	0
24/10/2016	11	6	7	26	33	35	0.5	161	24.8	63	991	349	0
24/10/2016	12	7	5	25	31	40	0.5	135	24.9	63	991	205	0
24/10/2016	13	8	5	28	33	40	0.4	185	24.8	65	991	173	0
24/10/2016	14	10	8	33	40	38	0.6	105	25.8	62	991	359	0
24/10/2016	15	8	8	33	40	38	1	117	25.8	65	990	260	0
24/10/2016	16	8	4	23	27	47	0.6	133	25.4	66	990	119	0
24/10/2016	17	5	2	16	17	57	0.9	139	23.4	83	991	43	0
24/10/2016	18	5	1	11	12	53	0.1	195	22	87	991	2	0
24/10/2016	19	5	2	18	19	26	0.8	260	20.8	90	991	0	0
24/10/2016	20	4	2	15	17	33	0.6	275	21.2	86	992	0	0
24/10/2016	21	3	1	11	13	30	0.8	264	20.9	86	993	0	0
24/10/2016	22	3	2	13	15	33	1.1	355	21.3	87	994	0	0
24/10/2016	23	3	2	20	22	29	1.4	313	21.2	88	994	0	0
25/10/2016	00	3	1	10	11	25	0.8	253	20.6	89	994	0	0
25/10/2016	01	3	2	8	10	28	1.8	268	20.6	90	994	0	0
25/10/2016	02	3	2	7	8	38	1.5	277	21.3	85	994	0	0
25/10/2016	03	3	1	6	8	32	1.5	312	20.9	87	994	0	0
25/10/2016	04	3	1	6	7	35	2.2	303	20.9	86	994	0	0
25/10/2016	05	3	1	5	7	33	1.2	267	20.7	87	994	0	0.2
25/10/2016	06	3	1	9	11	29	0.7	308	20.5	88	995	0	0
25/10/2016	07	3	6	27	33	14	2	360	20.4	89	996	1	0
25/10/2016	08	3	2	14	16	28	1.5	296	20.9	84	996	22	0
25/10/2016	09	3	6	21	27	19	0.9	342	21.2	84	997	51	0
25/10/2016	10	3	4	13	17	24	1.9	297	21.8	80	998	89	0
25/10/2016	11	3	3	12	15	32	0.2	38	23.5	69	998	234	0
25/10/2016	12	3	6	23	28	38	0.7	131	24.6	64	999	328	0
25/10/2016	13	3	3	18	21	51	0.7	166	24.9	67	999	255	0
25/10/2016	14	3	3	21	24	51	0.7	59	25	68	998	239	0
25/10/2016	15	3	2	13	15	61	0.7	327	25.3	61	998	193	0
25/10/2016	16	3	2	17	20	52	1.8	327	25.1	62	998	97	0
25/10/2016	17	3	2	17	19	50	1.7	297	24.7	64	997	40	0
25/10/2016	18	3	2	21	23	39	1.9	293	23.8	69	998	1	0
25/10/2016	19	3	1	11	12	39	1.8	283	23.1	70	998	0	0
25/10/2016	20	3	2	9	11	33	1.2	259	22.2	73	999	0	0
25/10/2016	21	3	1	9	9	25	0.7	250	21	80	999	0	0
25/10/2016	22	3	1	8	9	27	1.3	273	21	77	999	0	0
25/10/2016	23	3	1	5	6	39	2.5	296	22.2	70	999	0	0
26/10/2016	00	3	1	5	6	38	2.7	300	22.3	69	1000	0	0
26/10/2016	01	3	1	3	4	38	2.5	294	22.2	69	999	0	0
26/10/2016	02	3	1	3	4	41	2.6	288	22.2	68	1000	0	0
26/10/2016	03	3	1	3	4	38	2.3	299	21.8	69	999	0	0
26/10/2016	04	3	1	4	5	38	2.8	293	21.7	69	999	0	0
26/10/2016	05	3	1	4	5	36	2.5	286	21.6	69	999	0	0
26/10/2016	06	3	1	6	6	36	3.5	301	21.7	67	1000	0	0
26/10/2016	07	3	1	8	9	29	3	298	21.6	67	1000	4	0
26/10/2016	08	3	2	9	10	35	3.4	295	22.2	64	1001	35	0
26/10/2016	09	3	1	8	10	34	2.9	299	23.1	61	1002	151	0
26/10/2016	10	3	2	7	9	34	1.3	312	25.2	52	1002	315	0
26/10/2016	11	4	2	11	13	39	0.6	111	27	46	1003	390	0
26/10/2016	12	4	4	15	19	40	1.3	111	27.9	44	1003	411	0
26/10/2016	13	6	7	28	34	30	1.9	129	26.8	56	1002	287	0
26/10/2016	14	5	4	23	27	39	2	127	26.1	65	1002	220	0
26/10/2016	15	8	3	19	22	47	2	128	25.2	71	1002	213	0
26/10/2016	16	8	3	21	24	45	2	112	25.1	71	1002	168	0
26/10/2016	17	5	1	15	16	53	1.5	111	24.5	73	1002	53	0
26/10/2016	18	3	1	13	14	46	0.7	131	23.1	81	1002	1	0
26/10/2016	19	3	1	13	14	43	0.2	90	22.1	86	1003	0	0
26/10/2016	20	4	1	19	20	17	0.7	261	20.8	90	1003	0	0
26/10/2016	21	3	1	13	13	20	1.3	264	20.8	90	1003	0	0
26/10/2016	22	3	1	12	13	20	1.7	283	21.1	87	1004	0	0
26/10/2016	23	3	1	15	16	14	1.8	303	21.2	86	1004	0	0
27/10/2016	00	3	1	15	16	7	0.3	152	20.1	90	1004	0	0
27/10/2016	01	3	2	13	16	4	0.8	259	19.1	94	1004	0	0
27/10/2016	02	3	1	12	13	4	1.2	267	19	94	1004	0	0
27/10/2016	03	3	1	12	13	7	1.8	268	19.4	90	1004	0	0
27/10/2016	04	3	1	11	12	8	1.8	308	19.7	85	1004	0	0
27/10/2016	05	3	1	12	14	7	1.5	311	19.5	86	1004	0	0
27/10/2016	06	3	2	12	13	9	1.3	301	19.4	84	1004	0	0
27/10/2016	07	3	2	14	16	10	1.7	294	19.4	84	1004	7	0
27/10/2016	08	3	3	12	16	15	2	315	20.3	78	1005	82	0
27/10/2016	09	3	3	9	12	23	1.5	300	22.3	65	1006	293	0
