FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	PM2.5	O3	SO2	CO	NO	NO2	PM10	NOx
		m/s	grados	�C	% H.R.	mb	W/m�	l/m�	�g/m�	�g/m�	�g/m�	mg/m�	�g/m�	�g/m�	�g/m�	�g/m�
02/02/2018	14			6,9	83					26						
02/02/2018	15			8,5	74					29						
02/02/2018	16			9,6	71					44						
02/02/2018	17			9,3	74					43						
02/02/2018	18			7,6	81					28						
02/02/2018	19			7	68					20						
02/02/2018	20			8,9	36					63						
02/02/2018	21			8,2	40					68						
02/02/2018	22			7,4	44					64						
02/02/2018	23			7,1	45					70						
03/02/2018	00			6,3	50					66						
03/02/2018	01			4,3	61					56						
03/02/2018	02			2,9	71					46						
03/02/2018	03			2,4	73					42						
03/02/2018	04			2,2	74					41						
03/02/2018	05			2,8	71					50						
03/02/2018	06			3,2	68					51						
03/02/2018	07			4,3	64					57						
03/02/2018	08			3,9	67					49						
03/02/2018	09			6,3	59					54						
03/02/2018	10			9	50					56						
03/02/2018	11			10,8	44					63						
03/02/2018	12			11,7	41					71						
03/02/2018	13			12,5	38					74						
03/02/2018	14			13,2	38					73						
03/02/2018	15			13,8	37					75						
03/02/2018	16			14	35					77						
03/02/2018	17			13,2	36					79						
03/02/2018	18			11,9	40					76						
03/02/2018	19			10,7	46					71						
03/02/2018	20			8,4	56					60						
03/02/2018	21			7,6	57					60						
03/02/2018	22			8,2	54					63						
03/02/2018	23			7,3	59					54						
04/02/2018	00			7,5	58					56						
04/02/2018	01			7,4	58					57						
04/02/2018	02			7,9	57					61						
04/02/2018	03			8	56					62						
04/02/2018	04			8,1	56					65						
04/02/2018	05			8,2	57					64						
04/02/2018	06			7,9	57					58						
04/02/2018	07			7,2	63					39						
04/02/2018	08			6,6	71					34						
04/02/2018	09			7,4	65					41						
04/02/2018	10			8,3	63					43						
04/02/2018	11			9,3	64					48						
04/02/2018	12			9,8	61					55						
04/02/2018	13			10,1	66					63						
04/02/2018	14			10,6	65					68						
04/02/2018	15			10,6	67					70						
04/02/2018	16			10,5	68					65						
04/02/2018	17			10,7	67					67						
04/02/2018	18			9,5	80					62						
04/02/2018	19			9,1	82					51						
04/02/2018	20			8,2	86					34						
04/02/2018	21			8,3	88					30						
04/02/2018	22			8,1	88					29						
04/02/2018	23			7,8	86					36						
05/02/2018	00			7,2	95					25						
05/02/2018	01			7	98					20						
05/02/2018	02			6,8	99					17						
05/02/2018	03			6,7	99					21						
05/02/2018	04			6,5	98					27						
05/02/2018	05			6,3	98					28						
05/02/2018	06			6	98					21						
05/02/2018	07			6,2	99					17						
05/02/2018	08			6,6	98					17						
05/02/2018	09			7,1	98					23						
05/02/2018	10			7,6	93					42						
05/02/2018	11			8,6	86					36						
05/02/2018	12			11,2	76					39						
05/02/2018	13			13,1	68					51						
05/02/2018	14			14,1	60					63						
05/02/2018	15			11,8	63					72						
05/02/2018	16			11,1	65					72						
05/02/2018	17			9	82					55						
05/02/2018	18			7,4	93					69						
05/02/2018	19			7	98					70						
05/02/2018	20			6,8	99					60						
05/02/2018	21			6,7	99					57						
05/02/2018	22			6,3	96					52						
05/02/2018	23			5,9	95					52						
06/02/2018	00			5,7	97					51						
06/02/2018	01			5,7	96					52						
06/02/2018	02			5,9	96					45						
06/02/2018	03			5,7	94					50						
06/02/2018	04			5,8	96					45						
06/02/2018	05			5,6	97					41						
06/02/2018	06			5,7	96					38						
06/02/2018	07			5,7	94					27						
06/02/2018	08			5,9	89					28						
06/02/2018	09			6,2	87					33						
06/02/2018	10			7	83					24						
06/02/2018	11			6,9	84					28						
06/02/2018	12			6,4	89					34						
06/02/2018	13			6,7	89					38						
06/02/2018	14			6,6	91					38						
06/02/2018	15			6,8	89					40						
06/02/2018	16			7	87					42						
06/02/2018	17			6,8	85					47						
06/02/2018	18			6,6	88					42						
06/02/2018	19			6,7	85					38						
06/02/2018	20			6,3	90					38						
06/02/2018	21			5,7	90					48						
06/02/2018	22			5,2	90					55						
06/02/2018	23			5	90					53						
07/02/2018	00			4,9	92					48						
07/02/2018	01			4,9	95					44						
07/02/2018	02			4,8	97					44						
07/02/2018	03			4,5	97					43						
07/02/2018	04			4,6	97					39						
07/02/2018	05			4,7	97					35						
07/02/2018	06			4,6	95					37						
07/02/2018	07			4,7	93					29						
07/02/2018	08			4,8	89					14						
07/02/2018	09			5,8	76					18						
07/02/2018	10			6,8	70					27						
07/02/2018	11			8,3	58					40						
07/02/2018	12			9,4	55					50						
07/02/2018	13			9,6	53					56						
07/02/2018	14			10,1	50					59						
07/02/2018	15			10,7	49					66						
07/02/2018	16			12,8	44					68						
07/02/2018	17			11,2	49					70						
07/02/2018	18			9,3	66					56						
07/02/2018	19			8,7	71					46						
07/02/2018	20			8,3	69					39						
07/02/2018	21			7,6	56					52						
07/02/2018	22			7,2	54					54						
07/02/2018	23			7	52					62						
08/02/2018	00			6,6	56					57						
08/02/2018	01			6	62					52						
08/02/2018	02			4,6	75					34						
08/02/2018	03			3,4	79					32						
08/02/2018	04			2,1	86					24						
08/02/2018	05			1,2	89					17						
08/02/2018	06			1	88					20						
08/02/2018	07			1	89					11						
08/02/2018	08			0,4	94					3						
08/02/2018	09			2,2	87					9						
08/02/2018	10			5,3	66					30						
08/02/2018	11			8,3	49					50						
08/02/2018	12			9,2	40					63						
08/02/2018	13			10	38					69						
08/02/2018	14			12	34					73						
08/02/2018	15			12,9	33					79						
08/02/2018	16			12,8	33					83						
08/02/2018	17			11,2	37					82						
08/02/2018	18			9,5	44					73						
08/02/2018	19			8,8	46					73						
08/02/2018	20			8,3	50					57						
08/02/2018	21			8,2	50					64						
08/02/2018	22			7,7	52					59						
08/02/2018	23			6	67					40						
09/02/2018	00			5,8	69					35						
09/02/2018	01			5,8	70					35						
09/02/2018	02			5,6	72					31						
09/02/2018	03			5,6	71					34						
09/02/2018	04			5,4	74					29						
09/02/2018	05			4,9	78					23						
09/02/2018	06			4,7	66					45						
09/02/2018	07			3	80					23						
09/02/2018	08			2,8	77					14						
09/02/2018	09			4,6	68					33						
09/02/2018	10			7,2	54					53						
09/02/2018	11			9,1	44					67						
09/02/2018	12			10,1	37					75						
09/02/2018	13			11,5	33					81						
09/02/2018	14			12,1	33					86						
09/02/2018	15			12,7	32					83						
09/02/2018	16			12,8	31					88						
09/02/2018	17			12,5	34					86						
09/02/2018	18			11	42					78						
09/02/2018	19			10,4	44					80						
09/02/2018	20			9,8	46					79						
09/02/2018	21			9,1	51					75						
09/02/2018	22			7,6	59					63						
09/02/2018	23			6,4	66					49						
10/02/2018	00			6,1	68					53						
10/02/2018	01			6,7	66					60						
10/02/2018	02			8	58					73						
10/02/2018	03			8,1	55					79						
10/02/2018	04			8	52					83						
10/02/2018	05			7,8	51					87						
10/02/2018	06			7,4	52					84						
10/02/2018	07			7,4	51					82						
10/02/2018	08			7,4	51					76						
10/02/2018	09			8,9	46					84						
10/02/2018	10			9,9	43					85						
10/02/2018	11			10,6	39					88						
10/02/2018	12			11,6	35					88						
10/02/2018	13			11,9	35					87						
10/02/2018	14			11,1	39					86						
10/02/2018	15			10,7	43					86						
10/02/2018	17			10,5	45					79						
10/02/2018	18			10,2	46					77						
10/02/2018	19			9,7	46					75						
10/02/2018	20			9,2	48					73						
10/02/2018	21			7,9	54					61						
10/02/2018	22			5,3	66					52						
10/02/2018	23			4,7	69					43						
11/02/2018	00			3,7	73					41						
11/02/2018	01			3,2	75					43						
11/02/2018	02			3,1	75					40						
11/02/2018	03			1,6	83					33						
11/02/2018	04			1	87					23						
11/02/2018	05			1,1	86					28						
11/02/2018	06			0,6	90					12						
11/02/2018	07			0,9	90					15						
11/02/2018	08			3,1	82					25						
11/02/2018	09			7,6	68					27						
11/02/2018	10			10,9	54					53						
11/02/2018	11			14,2	46					68						
11/02/2018	12			16,1	43					70						
11/02/2018	13			17,8	42					67						
11/02/2018	14			19	41					68						
11/02/2018	15			19,6	40					69						
11/02/2018	16			18,8	42					71						
11/02/2018	17			18,7	42					74						
11/02/2018	18			17,1	46					73						
11/02/2018	19			16	51					71						
11/02/2018	20			15,5	54					68						
11/02/2018	21			13,5	61					57						
11/02/2018	22			12	67					43						
11/02/2018	23			12,2	66					40						
12/02/2018	00			13	62					49						
12/02/2018	01			12,1	66					49						
12/02/2018	02			12	67					46						
12/02/2018	03			12,6	68					51						
12/02/2018	04			12,6	70					52						
12/02/2018	05			13,1	69					50						
12/02/2018	06			12,7	71					40						
12/02/2018	07			12,9	71					23						
12/02/2018	08			13,1	72					25						
12/02/2018	09			13,1	70					23						
12/02/2018	10			13,1	72					24						
12/02/2018	11			13,9	68					29						
12/02/2018	12			13	80					34						
12/02/2018	13			11,2	96					43						
12/02/2018	14			10,5	99					47						
12/02/2018	15			10	98					51						
12/02/2018	16			9,7	97					47						
12/02/2018	17			8,9	95					58						
12/02/2018	18			8	95					53						
12/02/2018	19			7	97					43						
12/02/2018	20			6,3	99					22						
12/02/2018	21			6	98					18						
12/02/2018	22			5,5	99					4						
12/02/2018	23			6,7	85					39						
13/02/2018	00			6	76					35						
13/02/2018	01			4,4	82					34						
13/02/2018	02			3,7	83					30						
13/02/2018	03			3,1	83					30						
13/02/2018	04			3,2	81					38						
13/02/2018	05			1,5	92					17						
13/02/2018	06			1,1	95					13						
13/02/2018	07			0,3	96					2						
13/02/2018	08			1	99					2						
13/02/2018	09			4,4	79					12						
13/02/2018	10			8,4	63					31						
13/02/2018	11			12,6	45					60						
13/02/2018	16	3,1	266	14,9	35	993	118	0	6	71	4		9	16	23	29
13/02/2018	17	4,1	279	15,2	33	993	56	0	6	73	3		9	18	21	32
13/02/2018	18	3,4	285	13,7	34	993	0	0	3	86	3		2	7	6	10
13/02/2018	19	0,4	236	11,5	44	994	0	0	4	70	3		2	14	10	17
13/02/2018	20	0,6	266	11,4	43	994	0	0	5	72	4		1	12	11	14
13/02/2018	21	2,2	280	12,6	34	995	0	0	3	75	3		3	9	11	13
13/02/2018	22	1,8	270	12,2	36	994	0	0	4	73	3		3	10	12	14
13/02/2018	23	1,1	255	11,3	42	995	0	0	3	74	3		2	4	8	7
14/02/2018	00	1,9	274	10,8	48	995	0	0	4	69	3		2	7	11	11
14/02/2018	01	1,5	263	10,5	55	995	0	0	4	68	3		3	8	10	12
14/02/2018	02	0,2	221	9	62	995	0	0	2	68	3		2	2	5	4
14/02/2018	03	0,2	55	8,7	65	995	0	0	3	63	3		1	4	8	5
14/02/2018	04	0,8	238	8,7	66	995	0	0	3	65	3		1	3	6	5
14/02/2018	05	1,7	254	10,1	62	995	0	0	9	70	3		1	3	45	5
14/02/2018	06	1,9	263	10,4	62	995	0	0	9	68	3		2	6	51	8
14/02/2018	07	1,4	258	10,5	62	995	0	0	5	56	3		5	17	24	25
14/02/2018	08	1,4	267	11	61	995	0	0	7	58	3		3	15	50	20
14/02/2018	09	3,1	245	12,4	56	995	43	0	4	72	3		3	4	7	8
14/02/2018	10	2,2	260	14,4	51	996	272	0	7	70	3		5	11	44	18
14/02/2018	11	4,2	277	15,4	46	996	349	0	6	74	3		7	11	34	21
14/02/2018	12	6,1	291	15,3	46	995	237	0	2	80	3		3	5	6	10
14/02/2018	13	5,8	296	16,2	44	995	500	0	1	79	3		6	8	3	16
14/02/2018	14	5,1	292	17,1	43	995	681	0	1	81	3		3	3	3	7
14/02/2018	15	5,3	294	17,1	44	994	521	0	1	81	3		3	4	3	7
14/02/2018	16	4,7	291	16,2	47	994	91	0	1	78	3		3	5	4	9
14/02/2018	17	3	280	16,1	48	995	19	0	2	72	3		4	9	9	15
14/02/2018	18	1,5	264	15,1	52	995	0	0	4	63	3		5	15	21	22
14/02/2018	19	1,1	246	13,7	58	996	0	0	4	55	3		6	17	13	27
14/02/2018	20	1,3	209	12,5	62	996	0	0	3	58	3		2	11	6	13
14/02/2018	21	0,8	252	11,9	65	997	0	0	4	53	3		2	12	9	15
14/02/2018	22	0,5	266	11,7	65	997	0	0	4	53	3		2	12	9	15
14/02/2018	23	0,2	251	10,6	69	997	0	0	5	50	4		1	11	10	13
15/02/2018	00	0,4	244	10,3	71	997	0	0	4	54	3		1	7	8	9
15/02/2018	01	0,2	274	10	72	997	0	0	5	48	3		1	7	9	9
15/02/2018	02	0,3	259	10	72	997	0	0	4	50	3		1	7	8	9
15/02/2018	03	0,2	56	9,5	74	998	0	0	3	51	3		1	4	6	6
15/02/2018	04	0,2	68	9,5	74	998	0	0	4	52	4		1	6	7	7
15/02/2018	05	0,2	5	9,1	77	998	0	0	6	47	4		1	5	9	6
15/02/2018	06	0,3	358	9,5	75	998	0	0	5	40	5		1	15	7	16
15/02/2018	07	0,3	20	9,7	75	999	0	0	5	36	4		4	22	8	28
15/02/2018	08	0,3	5	10,6	71	1000	18	0	10	29	4		11	32	20	48
15/02/2018	09	0,2	293	13,5	62	1000	176	0	11	42	5		9	25	33	38
15/02/2018	10	0,4	249	16,6	54	1000	359	0	6	56	4		7	13	19	24
15/02/2018	11	1,4	241	18,9	46	1000	501	0	3	72	4		3	6	10	11
15/02/2018	12	0,9	253	20,4	43	999	592	0	3	76	4		3	4	8	9
15/02/2018	13	0,6	297	21,3	40	998	618	0	3	76	3		8	10	7	23
15/02/2018	14	0,5	89	22,4	35	997	577	0	2	84	3		2	4	5	8
15/02/2018	15	0,5	89	23,2	34	997	473	0	2	89	3		2	4	6	8
15/02/2018	16	1,1	153	23,4	36	997	309	0	3	90	3		2	5	6	8
15/02/2018	17	1,9	130	21,6	43	997	62	0	3	90	4		2	6	8	9
15/02/2018	18	1,9	118	18,7	53	997	0	0	4	82	3		2	7	12	10
15/02/2018	19	1,9	103	16,2	61	998	0	0	5	71	4		2	9	13	12
15/02/2018	20	0,1	207	14,6	67	999	0	0	9	53	4		1	17	22	19
15/02/2018	21	0,1	109	13,6	72	999	0	0	9	40	4		2	21	20	23
15/02/2018	22	1	97	13,2	73	1000	0	0	11	41	4		2	18	21	20
15/02/2018	23	0,2	288	10,9	82	1000	0	0	11	24	4		2	18	17	20
16/02/2018	00	0,1	21	10,1	85	1000	0	0	13	17	5		2	18	19	20
16/02/2018	01	0,1	127	9,9	85	1000	0	0	11	23	4		1	15	16	17
16/02/2018	02	0,1	2	9,2	88	1000	0	0	15	11	5		1	14	21	16
16/02/2018	03	0,1	295	8,9	87	1000	0	0	11	13	4		1	13	17	15
16/02/2018	04	0,1	282	8,1	90	999	0	0	10	10	4		2	11	14	13
16/02/2018	05	0,1	296	8	90	999	0	0	9	7	4		2	11	13	14
16/02/2018	06	0,1	63	8,8	88	999	0	0	10	13	4		2	13	14	16
16/02/2018	07	0,1	299	8	90	999	0	0	11	5	4		23	17	16	52
16/02/2018	08	0,1	325	7,9	91	1000	5	0	14	5	5		27	15	22	56
16/02/2018	09	0,1	162	10,7	82	1000	161	0	11	14	5		14	13	24	35
16/02/2018	10	0,2	247	15,2	65	1000	362	0	8	33	4		9	14	23	28
16/02/2018	11	0,2	291	17,5	56	999	445	0	10	53	4		9	17	31	32
16/02/2018	12	0,4	150	19,2	50	999	556	0	9	73	3		4	10	17	17
16/02/2018	13	0,2	309	20,2	49	998	427	0	11	81	4		4	11	19	16
16/02/2018	14	1	299	19,8	51	997	282	0	9	80	3		3	10	15	15
16/02/2018	15	2,2	127	19,1	55	996	237	0	9	81	3		3	11	18	15
16/02/2018	16	1,9	129	18,7	57	996	213	0	9	80	4		2	11	16	14
16/02/2018	17	2,5	130	18,3	59	996	101	0	10	82	4		2	10	17	14
16/02/2018	18	1,1	118	16,2	67	996	0	0	11	72	4		2	12	21	14
16/02/2018	19	0,3	89	15	71	996	0	0	12	62	4		2	15	24	17
16/02/2018	20	0,3	122	14	75	997	0	0	13	53	4		1	16	26	18
16/02/2018	21	0,1	94	13,2	78	997	0	0	14	44	4		1	18	25	20
16/02/2018	22	0,1	330	12	83	997	0	0	18	34	4		2	20	27	22
16/02/2018	23	0,1	152	10,8	89	997	0	0	21	20	4		2	19	31	21
17/02/2018	00	0,1	345	10,1	91	997	0	0	20	14	4		2	18	29	20
17/02/2018	01	0,1	318	9,3	92	997	0	0	17	7	4		2	18	25	21
17/02/2018	02	0,1	40	9	92	997	0	0	21	8	4		2	17	30	19
17/02/2018	03	0,2	64	8,2	93	996	0	0	27	11	4		2	15	38	18
17/02/2018	04	0,1	274	7,6	93	996	0	0	23	7	4		2	14	33	16
17/02/2018	05	0,1	145	6,4	94	996	0	0	28	5	4		1	11	42	13
17/02/2018	06	0,2	36	7	94	996	0	0,2	28	6	4		3	13	39	16
17/02/2018	07	0,1	60	6,8	94	996	0	0	25	7	3		6	15	34	24
17/02/2018	08	0,1	199	6,7	93	997	10	0	17	6	4		13	11	25	30
17/02/2018	09	0,1	75	12,2	78	997	138	0	14	26	4		8	12	24	25
17/02/2018	10	0,2	255	16,5	60	996	348	0	13	43	4		6	12	34	21
17/02/2018	11	0,5	283	18,4	52	996	498	0	9	56	3		4	7	14	13
17/02/2018	12	0,9	336	19,2	49	995	591	0	8	67	3		3	6	13	11
17/02/2018	13	1,1	326	20	46	995	604	0	5	75	3		3	5	7	9
17/02/2018	14	1	14	20,7	44	994	577	0	5	77	3		2	5	9	8
17/02/2018	15	1,7	84	21	43	994	480	0	4	81	3		2	4	5	7
17/02/2018	16	2,5	75	20,5	44	994	306	0	2	83	5		2	4	4	7
17/02/2018	17	3,5	104	18,1	54	994	45	0	6	79	6		2	5	8	7
17/02/2018	18	1	96	16,5	59	995	0	0	7	81	6		2	5	11	7
17/02/2018	19	1,1	120	15	64	996	0	0	9	91	6		1	5	12	7
17/02/2018	20	0,3	52	14,5	67	997	0	0	11	75	6		2	9	17	11
17/02/2018	21	1,6	81	15	61	998	0	0	8	82	6		1	6	12	8
17/02/2018	22	1,8	108	13,9	69	998	0	0	8	75	6		2	5	11	7
17/02/2018	23	1	113	13,1	72	999	0	0	4	75	6		1	4	6	6
18/02/2018	00	0,2	150	12,8	76	999	0	0	6	68	6		1	4	10	6
18/02/2018	01	0,2	343	12,7	76	999	0	0	7	68	7		1	6	10	8
18/02/2018	02	0,3	4	12,3	84	999	0	0	12	64	5		1	6	16	8
18/02/2018	03	0,2	304	12	85	998	0	0	13	55	6		1	7	18	9
18/02/2018	04	0,2	325	12,2	81	998	0	0	14	67	4		1	7	18	9
18/02/2018	05	0,2	44	11,9	85	998	0	0	17	55	3		2	7	21	9
18/02/2018	06	0,3	33	11,8	83	998	0	0	13	59	3		1	6	18	8
18/02/2018	07	0,4	102	11,5	84	998	0	0	9	65	3		1	4	13	6
18/02/2018	08	0,4	98	11,1	83	998	0	0	6	79	3		2	3	8	5
18/02/2018	09	0,8	160	11	85	998	5	0	6	69	3		2	4	8	6
18/02/2018	10	1,4	146	12,1	76	998	193	0	7	80	3		2	3	10	6
18/02/2018	11	1,4	148	12,6	77	998	275	0	6	81	4		2	3	7	6
18/02/2018	12	1,1	124	14,6	67	998	592	0	2	87	3		2	2	3	5
18/02/2018	13	1,2	143	14,2	70	997	290	0	2	87	3		2	3	3	5
18/02/2018	14	2,3	141	14,6	69	996	318	0	2	85	3		1	3	3	6
18/02/2018	15	4,1	121	13,7	73	996	238	0	3	84	3		2	3	5	6
18/02/2018	16	4	120	12,8	77	995	38	0	4	81	4		1	3	6	6
18/02/2018	17	3,4	118	12,5	78	995	6	0	4	78	4		1	3	7	6
18/02/2018	18	2,3	111	11,8	81	995	0	0	5	72	4		2	4	8	6
18/02/2018	19	0,4	118	10,8	84	995	0	0	6	60	4		2	4	8	7
18/02/2018	20	0,2	127	9,7	88	996	0	0	6	48	4		1	6	9	8
18/02/2018	21	0,1	286	8,9	90	996	0	0	15	23	5		2	14	22	16
18/02/2018	22	0,1	79	9,3	90	996	0	0	24	26	5		1	15	35	17
18/02/2018	23	0,1	142	8,8	91	996	0	0	11	22	4		1	9	16	10
19/02/2018	00	0,1	116	8,7	91	995	0	0	10	21	5		1	9	14	11
19/02/2018	01	0,2	48	8,7	91	995	0	0	18	21	5		1	10	27	12
